주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1069.0,1340.0,1055.0,1097.0,1522.0,2168.0,2361.0,
영업이익,70.0,88.0,15.0,55.0,115.0,316.0,351.0,
영업이익(발표기준),70.0,88.0,15.0,55.0,115.0,,,
세전계속사업이익,38.0,55.0,13.0,24.0,270.0,325.0,361.0,
당기순이익,27.0,32.0,14.0,17.0,194.0,234.0,259.0,
당기순이익(지배),25.0,30.0,14.0,10.0,183.0,220.0,244.0,
당기순이익(비지배),2.0,2.0,0.0,7.0,11.0,,,
자산총계,1845.0,1794.0,1717.0,1796.0,2016.0,2088.0,2346.0,
부채총계,705.0,624.0,562.0,644.0,680.0,547.0,575.0,
자본총계,1140.0,1171.0,1155.0,1152.0,1335.0,1540.0,1771.0,
자본총계(지배),1108.0,1137.0,1124.0,1119.0,1293.0,1484.0,1700.0,
자본총계(비지배),32.0,34.0,31.0,33.0,43.0,,,
자본금,172.0,172.0,172.0,172.0,172.0,172.0,172.0,
영업활동현금흐름,247.0,147.0,-32.0,115.0,62.0,120.0,296.0,
투자활동현금흐름,75.0,83.0,-211.0,-98.0,278.0,-326.0,-79.0,
재무활동현금흐름,-135.0,-71.0,-13.0,5.0,-125.0,-99.0,-32.0,
CAPEX,37.0,47.0,146.0,131.0,64.0,132.0,0.0,
FCF,209.0,100.0,-178.0,-16.0,-2.0,-12.0,296.0,
이자발생부채,426.0,354.0,369.0,395.0,275.0,,,
영업이익률,6.57,6.57,1.47,5.0,7.57,14.58,14.87,
순이익률,2.49,2.42,1.35,1.55,12.78,10.79,10.97,
ROE(%),2.28,2.68,1.25,0.9,15.19,15.85,15.33,
ROA(%),1.43,1.78,0.81,0.97,10.2,11.4,11.68,
부채비율,61.87,53.26,48.64,55.92,50.96,35.52,32.47,
자본유보율,580.94,595.31,588.23,585.93,687.12,,,
EPS(원),78.0,95.0,45.0,32.0,582.0,698.0,775.0,
PER(배),129.45,72.33,142.5,147.68,8.82,7.12,6.42,
BPS(원),3863.0,3964.0,3919.0,3902.0,4508.0,5176.0,5929.0,
PBR(배),2.61,1.74,1.63,1.21,1.14,0.96,0.84,
현금DPS(원),0.0,75.0,50.0,50.0,100.0,100.0,100.0,
현금배당수익률,0.0,1.09,0.78,1.06,1.95,2.01,2.01,
현금배당성향(%),0.0,71.56,101.35,142.86,15.65,0.14,0.13,
발행주식수(보통주),31496785.0,31496785.0,31496785.0,31496785.0,31496785.0,,,
