주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,7921.0,7991.0,7947.0,7616.0,6216.0,,,
영업이익,280.0,523.0,670.0,699.0,1126.0,956.0,1069.0,1186.0
영업이익(발표기준),280.0,523.0,670.0,699.0,1126.0,,,
세전계속사업이익,253.0,507.0,639.0,678.0,739.0,970.0,1084.0,1201.0
당기순이익,191.0,366.0,510.0,542.0,538.0,736.0,803.0,889.0
당기순이익(지배),163.0,329.0,461.0,489.0,520.0,736.0,803.0,889.0
당기순이익(비지배),27.0,37.0,49.0,53.0,18.0,,,
자산총계,62419.0,64030.0,70439.0,61304.0,53106.0,57480.0,63870.0,71215.0
부채총계,55430.0,56794.0,62896.0,53429.0,46074.0,51670.0,59130.0,67280.0
자본총계,6989.0,7236.0,7543.0,7875.0,7032.0,7225.0,7735.0,8310.0
자본총계(지배),6558.0,6772.0,7076.0,7367.0,7032.0,7040.0,7470.0,7990.0
자본총계(비지배),431.0,463.0,467.0,508.0,,,,
자본금,2877.0,2877.0,2877.0,2877.0,2877.0,2880.0,2880.0,2880.0
영업활동현금흐름,-1735.0,-2187.0,-2879.0,9585.0,4712.0,,,
투자활동현금흐름,-69.0,1.0,127.0,243.0,698.0,,,
재무활동현금흐름,1275.0,312.0,3592.0,-9820.0,-5862.0,,,
CAPEX,46.0,22.0,25.0,33.0,54.0,,,
FCF,,,,,,,,
이자발생부채,34368.0,34656.0,36675.0,27212.0,27142.0,,,
영업이익률,3.53,6.55,8.43,9.17,18.11,,,
순이익률,2.41,4.58,6.42,7.11,8.65,,,
ROE(%),2.5,4.93,6.66,6.77,7.22,10.47,11.07,11.5
ROA(%),0.32,0.58,0.76,0.82,0.94,1.33,1.32,1.32
부채비율,793.13,784.94,833.84,678.43,655.16,715.16,764.45,809.63
자본유보율,143.58,152.16,162.84,174.39,145.1,,,
EPS(원),284.0,571.0,801.0,850.0,904.0,1280.0,1395.0,1545.0
PER(배),17.66,11.27,8.03,8.2,7.71,6.56,6.01,5.43
BPS(원),11452.0,11827.0,12358.0,12866.0,12281.0,12294.0,13045.0,13953.0
PBR(배),0.44,0.54,0.52,0.54,0.57,0.68,0.64,0.6
현금DPS(원),250.0,300.0,400.0,350.0,1653.0,460.0,490.0,515.0
현금배당수익률,4.99,4.66,6.22,5.02,23.72,5.48,5.84,6.14
현금배당성향(%),57.07,44.65,44.27,30.76,177.86,0.36,0.35,0.33
발행주식수(보통주),57545890.0,57545890.0,57545890.0,57545890.0,57545890.0,,,
