주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,12676.0,13213.0,13773.0,14412.0,15743.0,,,
영업이익,1395.0,1271.0,1206.0,1016.0,1328.0,,,
영업이익(발표기준),1395.0,1271.0,1206.0,1016.0,1328.0,,,
세전계속사업이익,1106.0,1178.0,1143.0,1301.0,1039.0,,,
당기순이익,831.0,952.0,649.0,838.0,656.0,,,
당기순이익(지배),800.0,915.0,576.0,808.0,571.0,,,
당기순이익(비지배),31.0,37.0,73.0,29.0,85.0,,,
자산총계,21434.0,21224.0,21507.0,21585.0,33363.0,,,
부채총계,8148.0,6820.0,6820.0,6304.0,16969.0,,,
자본총계,13287.0,14403.0,14687.0,15280.0,16394.0,,,
자본총계(지배),12812.0,13862.0,14328.0,14845.0,15337.0,,,
자본총계(비지배),475.0,541.0,359.0,435.0,1057.0,,,
자본금,377.0,377.0,377.0,377.0,377.0,,,
영업활동현금흐름,1659.0,1773.0,1288.0,405.0,704.0,,,
투자활동현금흐름,-415.0,116.0,753.0,446.0,-8791.0,,,
재무활동현금흐름,-717.0,-1978.0,-724.0,-573.0,7195.0,,,
CAPEX,377.0,565.0,260.0,954.0,585.0,,,
FCF,1282.0,1208.0,1028.0,-549.0,119.0,,,
이자발생부채,5007.0,3138.0,2447.0,2039.0,10293.0,,,
영업이익률,11.01,9.62,8.76,7.05,8.44,,,
순이익률,6.55,7.2,4.71,5.81,4.17,,,
ROE(%),6.4,6.86,4.09,5.54,3.79,,,
ROA(%),3.88,4.46,3.04,3.89,2.39,,,
부채비율,61.32,47.35,46.43,41.26,103.5,,,
자본유보율,3324.25,3526.12,3641.46,3833.51,3952.12,,,
EPS(원),10600.0,12124.0,7633.0,10713.0,7574.0,,,
PER(배),,,,,,,,
BPS(원),184022.0,199834.0,206546.0,214002.0,221095.0,,,
PBR(배),0.46,0.73,0.51,0.36,0.65,,,
현금DPS(원),1400.0,1500.0,1500.0,1600.0,1800.0,,,
현금배당수익률,1.57,0.98,1.35,2.0,1.2,,,
현금배당성향(%),12.19,11.37,18.07,13.73,21.85,,,
발행주식수(보통주),7545313.0,7545313.0,7545313.0,7545313.0,7545313.0,,,
