주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,8184.0,7989.0,8426.0,8647.0,9222.0,9804.0,10338.0,11330.0
영업이익,219.0,234.0,183.0,-486.0,237.0,266.0,354.0,450.0
영업이익(발표기준),219.0,234.0,183.0,-486.0,237.0,,,
세전계속사업이익,70.0,50.0,-138.0,-637.0,152.0,160.0,240.0,370.0
당기순이익,32.0,11.0,-173.0,-533.0,99.0,130.0,170.0,240.0
당기순이익(지배),24.0,6.0,-176.0,-537.0,96.0,120.0,160.0,230.0
당기순이익(비지배),8.0,5.0,3.0,4.0,3.0,,,
자산총계,5672.0,6019.0,6112.0,5537.0,5312.0,5490.0,5620.0,5790.0
부채총계,4061.0,4340.0,4554.0,4405.0,3942.0,3990.0,3950.0,3890.0
자본총계,1611.0,1679.0,1559.0,1133.0,1370.0,1500.0,1670.0,1910.0
자본총계(지배),1594.0,1659.0,1537.0,1107.0,1345.0,1470.0,1640.0,1870.0
자본총계(비지배),17.0,19.0,22.0,26.0,24.0,,,
자본금,184.0,196.0,199.0,216.0,246.0,250.0,250.0,250.0
영업활동현금흐름,-356.0,119.0,12.0,389.0,213.0,340.0,330.0,430.0
투자활동현금흐름,-117.0,-272.0,-512.0,-134.0,-156.0,-170.0,-210.0,-230.0
재무활동현금흐름,528.0,224.0,492.0,-61.0,-148.0,-160.0,-220.0,-230.0
CAPEX,141.0,228.0,333.0,183.0,85.0,170.0,180.0,190.0
FCF,-497.0,-109.0,-320.0,206.0,129.0,,,
이자발생부채,2919.0,3102.0,3493.0,3402.0,2900.0,,,
영업이익률,2.67,2.93,2.17,-5.62,2.57,2.71,3.42,3.97
순이익률,0.39,0.14,-2.06,-6.17,1.07,1.33,1.64,2.12
ROE(%),1.65,0.34,-11.0,-40.64,7.86,8.53,10.29,13.11
ROA(%),0.6,0.19,-2.86,-9.15,1.83,2.41,3.06,4.21
부채비율,252.09,258.58,292.11,388.92,287.87,266.0,236.53,203.66
자본유보율,774.29,736.29,634.03,373.63,431.22,,,
EPS(원),77.0,14.0,-445.0,-1342.0,209.0,241.0,321.0,461.0
PER(배),36.12,402.19,-9.09,-2.9,16.8,12.18,9.14,6.36
BPS(원),4335.0,4226.0,3871.0,2558.0,2730.0,3108.0,3467.0,3954.0
PBR(배),0.64,1.38,1.04,1.52,1.29,0.94,0.85,0.74
현금DPS(원),37.0,25.0,20.0,0.0,,0.0,0.0,0.0
현금배당수익률,1.33,0.43,0.49,0.0,,0.0,0.0,0.0
현금배당성향(%),51.2,166.3,-4.25,0.0,0.0,,,
발행주식수(보통주),36770834.0,39258141.0,39706670.0,43269712.0,49283000.0,,,
