주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,70468.0,78977.0,78535.0,81802.0,92992.0,101754.0,111912.0,121611.0
영업이익,5056.0,5934.0,5883.0,6271.0,7316.0,8892.0,10234.0,11189.0
영업이익(발표기준),5056.0,5934.0,5883.0,6271.0,7316.0,,,
세전계속사업이익,4970.0,6368.0,6491.0,7519.0,7521.0,9610.0,10807.0,11806.0
당기순이익,3260.0,4343.0,4698.0,5143.0,5418.0,6738.0,7620.0,8276.0
당기순이익(지배),3124.0,4129.0,4390.0,4639.0,5303.0,6656.0,7528.0,8148.0
당기순이익(비지배),136.0,214.0,308.0,505.0,114.0,,,
자산총계,53001.0,55460.0,63317.0,68420.0,72778.0,79135.0,86055.0,92170.0
부채총계,14167.0,13320.0,15548.0,15509.0,15583.0,16902.0,18077.0,18278.0
자본총계,38834.0,42140.0,47769.0,52911.0,57194.0,62232.0,67977.0,73892.0
자본총계(지배),38027.0,41123.0,45888.0,51407.0,55583.0,60461.0,65987.0,71866.0
자본총계(비지배),806.0,1018.0,1881.0,1504.0,1612.0,,,
자본금,387.0,387.0,387.0,387.0,387.0,390.0,390.0,389.0
영업활동현금흐름,5122.0,9963.0,8648.0,6228.0,8348.0,8346.0,9420.0,9898.0
투자활동현금흐름,-3464.0,-8403.0,-7824.0,-2539.0,-9704.0,-4862.0,-4121.0,-5655.0
재무활동현금흐름,-203.0,-510.0,-481.0,-443.0,-676.0,-1380.0,-1861.0,-2114.0
CAPEX,2985.0,3839.0,3618.0,1898.0,1921.0,2152.0,2072.0,2720.0
FCF,2137.0,6124.0,5029.0,4330.0,6428.0,6881.0,8214.0,7218.0
이자발생부채,533.0,202.0,108.0,67.0,8.0,,,
영업이익률,7.17,7.51,7.49,7.67,7.87,8.74,9.14,9.2
순이익률,4.63,5.5,5.98,6.29,5.83,6.62,6.81,6.81
ROE(%),8.94,10.43,10.09,9.54,9.91,11.47,11.91,11.82
ROA(%),6.68,8.01,7.91,7.81,7.67,8.87,9.22,9.29
부채비율,36.48,31.61,32.55,29.31,27.25,27.16,26.59,24.74
자본유보율,10220.06,11237.25,12269.66,13368.64,14589.49,,,
EPS(원),4312.0,5336.0,5674.0,5995.0,6854.0,8602.0,9730.0,10530.0
PER(배),0.0,55.0,44.77,23.27,29.18,28.19,24.92,23.03
BPS(원),49145.0,53164.0,59324.0,66460.0,71859.0,78165.0,85310.0,92910.0
PBR(배),0.0,5.52,4.28,2.1,2.78,3.1,2.84,2.61
현금DPS(원),250.0,500.0,500.0,750.0,2000.0,2400.0,2600.0,2975.0
현금배당수익률,,0.17,0.2,0.54,1.0,0.99,1.07,1.23
현금배당성향(%),6.19,9.37,8.81,12.51,29.17,0.28,0.27,0.28
발행주식수(보통주),77377800.0,77377800.0,77377800.0,77377800.0,77377800.0,,,
