주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,59406.0,79549.0,84301.0,85597.0,91168.0,,,
영업이익,1646.0,1584.0,2453.0,2072.0,1756.0,,,
영업이익(발표기준),1646.0,1584.0,2453.0,2072.0,1756.0,,,
세전계속사업이익,1627.0,1554.0,2416.0,2083.0,1734.0,,,
당기순이익,1239.0,1175.0,1865.0,1600.0,1330.0,,,
당기순이익(지배),1239.0,1175.0,1865.0,1600.0,1330.0,,,
당기순이익(비지배),0.0,0.0,,,,,,
자산총계,76200.0,84639.0,89785.0,95811.0,100653.0,,,
부채총계,61691.0,66249.0,69617.0,74695.0,79023.0,,,
자본총계,14509.0,18390.0,20168.0,21116.0,21630.0,,,
자본총계(지배),14509.0,18390.0,20168.0,21116.0,21630.0,,,
자본총계(비지배),,,,,,,,
자본금,591.0,602.0,602.0,602.0,602.0,,,
영업활동현금흐름,6408.0,44.0,1142.0,4171.0,5596.0,,,
투자활동현금흐름,-7069.0,-2280.0,-1434.0,-3692.0,-5790.0,,,
재무활동현금흐름,-282.0,1921.0,-366.0,-504.0,-475.0,,,
CAPEX,8.0,46.0,3.0,27.0,9.0,,,
FCF,,,,,,,,
이자발생부채,0.0,0.0,0.0,0.0,0.0,,,
영업이익률,2.77,1.99,2.91,2.42,1.93,,,
순이익률,2.08,1.48,2.21,1.87,1.46,,,
ROE(%),8.65,7.14,9.67,7.75,6.22,,,
ROA(%),1.66,1.46,2.14,1.73,1.35,,,
부채비율,425.18,360.25,345.19,353.74,365.34,,,
자본유보율,2416.58,3014.21,3309.63,3467.19,3552.64,,,
EPS(원),1029.0,976.0,1549.0,1330.0,1105.0,,,
PER(배),11.13,11.07,9.13,8.57,9.95,,,
BPS(원),12631.0,16009.0,17557.0,18383.0,18830.0,,,
PBR(배),0.91,0.67,0.81,0.62,0.58,,,
현금DPS(원),172.0,225.0,350.0,325.0,300.0,402.0,443.0,459.0
현금배당수익률,1.5,2.08,2.47,2.85,2.73,3.87,4.26,4.41
현금배당성향(%),15.91,22.0,21.56,23.33,25.91,,,
발행주식수(보통주),120369116.0,120369116.0,120369116.0,120369116.0,120369116.0,,,
