주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2414.0,6250.0,7223.0,9910.0,11497.0,13511.0,15646.0,17982.0
영업이익,290.0,755.0,743.0,990.0,1153.0,1806.0,1993.0,2370.0
영업이익(발표기준),290.0,755.0,743.0,990.0,1153.0,,,
세전계속사업이익,198.0,3862.0,-1913.0,-4519.0,2676.0,1576.0,2533.0,3161.0
당기순이익,162.0,2993.0,-2052.0,-3964.0,2291.0,1180.0,1974.0,2464.0
당기순이익(지배),129.0,2175.0,-2164.0,-4068.0,2219.0,1129.0,1945.0,2432.0
당기순이익(비지배),33.0,818.0,112.0,104.0,72.0,,,
자산총계,14252.0,24168.0,23150.0,20620.0,27758.0,28518.0,30432.0,33006.0
부채총계,6681.0,7866.0,8731.0,9591.0,10661.0,10514.0,10767.0,10794.0
자본총계,7571.0,16302.0,14419.0,11030.0,17097.0,18350.0,20515.0,23203.0
자본총계(지배),5865.0,13995.0,13223.0,10017.0,15214.0,16705.0,18787.0,21383.0
자본총계(비지배),1707.0,2307.0,1197.0,1013.0,1883.0,,,
자본금,722.0,1325.0,1333.0,1493.0,1493.0,1492.0,1492.0,1492.0
영업활동현금흐름,250.0,1178.0,1194.0,1388.0,1644.0,846.0,1384.0,1643.0
투자활동현금흐름,-1320.0,-847.0,-930.0,-2570.0,-3130.0,-623.0,-1006.0,-1045.0
재무활동현금흐름,392.0,-321.0,-40.0,807.0,3140.0,1123.0,1178.0,851.0
CAPEX,534.0,1039.0,72.0,49.0,169.0,205.0,268.0,308.0
FCF,-284.0,138.0,1122.0,1339.0,1475.0,1275.0,1649.0,1740.0
이자발생부채,4826.0,4971.0,5203.0,6172.0,6347.0,,,
영업이익률,12.01,12.08,10.28,9.99,10.03,13.37,12.74,13.18
순이익률,6.7,47.88,-28.41,-40.0,19.93,8.73,12.62,13.7
ROE(%),,21.9,-15.9,-35.01,17.59,7.07,10.96,12.11
ROA(%),,15.58,-8.67,-18.11,9.47,4.19,6.7,7.77
부채비율,88.23,48.25,60.55,86.95,62.35,57.3,52.48,46.52
자본유보율,700.34,988.51,816.45,415.07,567.6,,,
EPS(원),617.0,6505.0,-3935.0,-7069.0,3717.0,1891.0,3257.0,4073.0
PER(배),26.0,4.62,-4.85,-2.17,4.92,9.57,5.56,4.44
BPS(원),21047.0,26490.0,23981.0,16779.0,25484.0,27981.0,31469.0,35816.0
PBR(배),0.76,1.13,0.8,0.91,0.72,0.65,0.58,0.51
현금DPS(원),0.0,72.0,72.0,0.0,125.0,127.0,141.0,155.0
현금배당수익률,0.0,0.24,0.38,0.0,0.68,0.7,0.78,0.86
현금배당성향(%),0.0,1.77,-1.85,0.0,3.37,0.07,0.04,0.04
발행주식수(보통주),29339103.0,54307120.0,54607470.0,59170458.0,59170458.0,,,
