주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,37950.0,45601.0,50558.0,60819.0,71104.0,89227.0,101722.0,112737.0
영업이익,642.0,1671.0,1866.0,2284.0,2357.0,2345.0,3058.0,3576.0
영업이익(발표기준),642.0,1671.0,1866.0,2284.0,2357.0,,,
세전계속사업이익,-455.0,865.0,803.0,910.0,731.0,1234.0,1661.0,2083.0
당기순이익,-601.0,595.0,490.0,682.0,389.0,865.0,1180.0,1482.0
당기순이익(지배),-558.0,573.0,459.0,558.0,315.0,773.0,1047.0,1320.0
당기순이익(비지배),-43.0,22.0,30.0,124.0,74.0,,,
자산총계,46087.0,45429.0,45005.0,55212.0,63089.0,71762.0,75682.0,79630.0
부채총계,23605.0,22622.0,21288.0,27819.0,35262.0,42504.0,45310.0,47857.0
자본총계,22482.0,22807.0,23717.0,27393.0,27827.0,29258.0,30382.0,31787.0
자본총계(지배),22179.0,22388.0,23233.0,23461.0,23717.0,24863.0,25948.0,27303.0
자본총계(비지배),304.0,418.0,484.0,3932.0,4111.0,,,
자본금,1141.0,1141.0,1141.0,1141.0,1141.0,1140.0,1140.0,1140.0
영업활동현금흐름,-738.0,2598.0,1719.0,2084.0,2464.0,2463.0,3333.0,3458.0
투자활동현금흐름,-1273.0,-674.0,-864.0,-7055.0,-6896.0,-5242.0,-3867.0,-3823.0
재무활동현금흐름,1614.0,-1793.0,-1008.0,5432.0,4565.0,3528.0,625.0,503.0
CAPEX,2440.0,864.0,873.0,2332.0,4846.0,4084.0,2899.0,2789.0
FCF,-3178.0,1734.0,846.0,-248.0,-2382.0,-2520.0,-165.0,48.0
이자발생부채,16766.0,15282.0,14047.0,17962.0,22410.0,,,
영업이익률,1.69,3.66,3.69,3.76,3.31,2.63,3.01,3.17
순이익률,-1.58,1.3,0.97,1.12,0.55,0.97,1.16,1.31
ROE(%),-2.48,2.57,2.01,2.39,1.34,3.18,4.12,4.96
ROA(%),-1.45,1.3,1.08,1.36,0.66,1.28,1.6,1.91
부채비율,104.99,99.19,89.76,101.56,126.72,145.27,149.13,150.55
자본유보율,2320.59,2347.36,2397.03,2446.27,2474.0,,,
EPS(원),-2445.0,2510.0,2014.0,2446.0,1380.0,3389.0,4588.0,5786.0
PER(배),-40.9,78.09,94.84,73.19,101.44,45.45,33.56,26.61
BPS(원),127291.0,128494.0,131810.0,133105.0,134556.0,136946.0,142923.0,150386.0
PBR(배),0.79,1.53,1.45,1.34,1.04,1.12,1.08,1.02
현금DPS(원),0.0,0.0,0.0,,,300.0,345.0,382.0
현금배당수익률,0.0,0.0,0.0,,,0.19,0.22,0.25
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.07
발행주식수(보통주),22812344.0,22812344.0,22812344.0,22812344.0,22812344.0,,,
