주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1170.0,1102.0,1185.0,1331.0,1617.0,,,
영업이익,-107.0,-118.0,23.0,13.0,66.0,,,
영업이익(발표기준),-107.0,-118.0,23.0,13.0,66.0,,,
세전계속사업이익,-98.0,-80.0,-1.0,14.0,65.0,,,
당기순이익,-79.0,-75.0,-7.0,5.0,51.0,,,
당기순이익(지배),-83.0,-73.0,-4.0,9.0,54.0,,,
당기순이익(비지배),4.0,-2.0,-3.0,-3.0,-2.0,,,
자산총계,1215.0,997.0,936.0,942.0,1048.0,,,
부채총계,775.0,655.0,600.0,606.0,655.0,,,
자본총계,440.0,342.0,336.0,336.0,393.0,,,
자본총계(지배),404.0,341.0,337.0,336.0,395.0,,,
자본총계(비지배),35.0,2.0,-1.0,0.0,-2.0,,,
자본금,187.0,203.0,203.0,203.0,210.0,,,
영업활동현금흐름,-68.0,26.0,-45.0,26.0,145.0,,,
투자활동현금흐름,-142.0,56.0,-4.0,-29.0,-11.0,,,
재무활동현금흐름,243.0,-54.0,-25.0,7.0,-10.0,,,
CAPEX,135.0,7.0,7.0,51.0,8.0,,,
FCF,-203.0,19.0,-52.0,-25.0,137.0,,,
이자발생부채,634.0,477.0,463.0,463.0,433.0,,,
영업이익률,-9.15,-10.68,1.9,1.01,4.09,,,
순이익률,-6.72,-6.82,-0.57,0.41,3.16,,,
ROE(%),-20.06,-19.54,-1.11,2.56,14.66,,,
ROA(%),-6.83,-6.8,-0.7,0.58,5.14,,,
부채비율,176.16,191.25,178.69,180.03,166.52,,,
자본유보율,111.85,64.82,63.06,66.81,91.61,,,
EPS(원),-2588.0,-1910.0,-93.0,212.0,1318.0,,,
PER(배),-4.04,-3.94,-94.5,45.65,7.15,,,
BPS(원),10789.0,8395.0,8312.0,8284.0,9421.0,,,
PBR(배),0.97,0.9,1.06,1.17,1.0,,,
현금DPS(원),0.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.0,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),3748702.0,4059609.0,4059609.0,4059609.0,4197449.0,,,
