주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,15670.0,13050.0,9052.0,7021.0,8160.0,8407.0,8659.0,
영업이익,286.0,578.0,341.0,492.0,591.0,656.0,719.0,
영업이익(발표기준),286.0,578.0,341.0,492.0,591.0,,,
세전계속사업이익,107.0,430.0,363.0,427.0,742.0,,,
당기순이익,-118.0,317.0,244.0,301.0,541.0,,,
당기순이익(지배),-43.0,217.0,191.0,264.0,437.0,546.0,588.0,
당기순이익(비지배),-75.0,100.0,53.0,36.0,104.0,,,
자산총계,14588.0,12125.0,9031.0,10107.0,10573.0,,,
부채총계,10227.0,7820.0,5253.0,6030.0,5917.0,,,
자본총계,4360.0,4304.0,3778.0,4077.0,4656.0,,,
자본총계(지배),2533.0,2844.0,3096.0,3361.0,3823.0,,,
자본총계(비지배),1827.0,1460.0,682.0,716.0,833.0,,,
자본금,250.0,250.0,250.0,250.0,250.0,,,
영업활동현금흐름,104.0,752.0,359.0,383.0,664.0,,,
투자활동현금흐름,-344.0,-437.0,84.0,-1073.0,-165.0,,,
재무활동현금흐름,255.0,-694.0,-471.0,646.0,-460.0,,,
CAPEX,327.0,216.0,151.0,381.0,211.0,,,
FCF,-223.0,535.0,208.0,3.0,453.0,,,
이자발생부채,6937.0,5124.0,3264.0,3910.0,3583.0,,,
영업이익률,1.82,4.43,3.77,7.01,7.25,7.8,8.3,
순이익률,-0.75,2.43,2.69,4.28,6.63,,,
ROE(%),-1.67,8.09,6.43,8.18,12.18,,,
ROA(%),-0.81,2.38,2.31,3.14,5.24,,,
부채비율,234.55,181.69,139.06,147.91,127.07,,,
자본유보율,927.22,1042.56,1100.03,1202.28,1375.97,,,
EPS(원),-855.0,4348.0,3821.0,5282.0,8750.0,10920.0,11760.0,
PER(배),-34.04,9.15,17.69,12.1,7.81,5.38,4.99,
BPS(원),51227.0,57522.0,62604.0,67969.0,77316.0,,,
PBR(배),0.57,0.69,1.08,0.94,0.88,,,
현금DPS(원),0.0,0.0,0.0,150.0,200.0,,,
현금배당수익률,0.0,0.0,0.0,0.23,0.29,,,
현금배당성향(%),0.0,0.0,0.0,2.81,2.26,,,
발행주식수(보통주),5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,,,
