주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,4424.0,4384.0,4079.0,4346.0,3733.0,3458.0,3775.0,4200.0
영업이익,132.0,67.0,177.0,243.0,112.0,-126.0,113.0,250.0
영업이익(발표기준),132.0,67.0,177.0,243.0,112.0,,,
세전계속사업이익,171.0,50.0,204.0,269.0,97.0,-120.0,110.0,250.0
당기순이익,126.0,26.0,156.0,180.0,88.0,-90.0,90.0,200.0
당기순이익(지배),126.0,26.0,156.0,180.0,82.0,-80.0,80.0,190.0
당기순이익(비지배),,,,,6.0,,,
자산총계,2388.0,2283.0,2486.0,2779.0,3722.0,3490.0,3500.0,3610.0
부채총계,704.0,587.0,632.0,797.0,676.0,650.0,710.0,760.0
자본총계,1684.0,1696.0,1854.0,1981.0,3045.0,2830.0,2780.0,2850.0
자본총계(지배),1684.0,1696.0,1854.0,1981.0,3034.0,2830.0,2770.0,2830.0
자본총계(비지배),,,,,11.0,,,
자본금,58.0,64.0,70.0,77.0,124.0,120.0,120.0,120.0
영업활동현금흐름,327.0,-110.0,336.0,272.0,40.0,-230.0,170.0,160.0
투자활동현금흐름,-337.0,-81.0,-148.0,-44.0,-1103.0,150.0,120.0,-110.0
재무활동현금흐름,8.0,-35.0,-3.0,-43.0,1016.0,0.0,-120.0,-140.0
CAPEX,105.0,61.0,29.0,30.0,50.0,70.0,80.0,60.0
FCF,222.0,-171.0,307.0,242.0,-10.0,,,
이자발생부채,,,,,,,,
영업이익률,2.98,1.54,4.34,5.59,3.01,-3.64,2.99,5.95
순이익률,2.85,0.59,3.82,4.15,2.36,-2.6,2.38,4.76
ROE(%),7.85,1.52,8.78,9.39,3.27,-2.73,2.86,6.79
ROA(%),5.31,1.1,6.54,6.84,2.7,-2.5,2.57,5.63
부채비율,41.77,34.63,34.07,40.26,22.21,22.97,25.54,26.67
자본유보율,2810.73,2531.29,2512.43,2452.18,2372.93,,,
EPS(원),720.0,146.0,886.0,1024.0,464.0,-322.0,322.0,765.0
PER(배),30.61,127.5,23.13,19.42,35.81,-41.89,41.89,17.64
BPS(원),9712.0,9780.0,10696.0,11431.0,12354.0,11523.0,11278.0,11523.0
PBR(배),2.27,1.9,1.92,1.74,1.34,1.17,1.2,1.17
현금DPS(원),198.0,7.0,239.0,350.0,,500.0,550.0,550.0
현금배당수익률,0.9,0.04,1.17,1.76,,3.7,4.07,4.07
현금배당성향(%),27.09,4.87,26.46,33.57,0.0,-1.55,1.71,0.72
발행주식수(보통주),17588764.0,17588764.0,17588764.0,17588764.0,24823163.0,,,
