주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,28419.0,29591.0,30517.0,33181.0,33837.0,,,
영업이익,1725.0,1595.0,1330.0,1361.0,1145.0,,,
영업이익(발표기준),1725.0,1595.0,1330.0,1361.0,1145.0,,,
세전계속사업이익,1288.0,1292.0,929.0,989.0,990.0,,,
당기순이익,847.0,931.0,530.0,672.0,594.0,,,
당기순이익(지배),283.0,364.0,244.0,287.0,260.0,,,
당기순이익(비지배),564.0,566.0,286.0,385.0,334.0,,,
자산총계,20895.0,21801.0,24804.0,26893.0,26511.0,,,
부채총계,11933.0,12112.0,14824.0,16391.0,15779.0,,,
자본총계,8962.0,9690.0,9980.0,10502.0,10733.0,,,
자본총계(지배),4318.0,4580.0,4719.0,4963.0,5088.0,,,
자본총계(비지배),4644.0,5110.0,5261.0,5539.0,5645.0,,,
자본금,371.0,371.0,371.0,371.0,371.0,,,
영업활동현금흐름,1988.0,1832.0,1165.0,782.0,1853.0,,,
투자활동현금흐름,-1943.0,-1701.0,-2251.0,-2150.0,-835.0,,,
재무활동현금흐름,-6.0,-447.0,1861.0,903.0,-1213.0,,,
CAPEX,638.0,1105.0,1896.0,1206.0,1428.0,,,
FCF,1350.0,728.0,-732.0,-424.0,425.0,,,
이자발생부채,7366.0,7048.0,9081.0,10383.0,9335.0,,,
영업이익률,6.07,5.39,4.36,4.1,3.38,,,
순이익률,2.98,3.15,1.74,2.03,1.75,,,
ROE(%),6.71,8.19,5.25,5.93,5.16,,,
ROA(%),4.16,4.36,2.27,2.6,2.22,,,
부채비율,133.15,125.0,148.53,156.07,147.02,,,
자본유보율,1128.73,1195.12,1231.26,1288.31,1347.88,,,
EPS(원),761.0,981.0,658.0,774.0,699.0,,,
PER(배),10.93,17.12,29.11,13.31,14.23,,,
BPS(원),11631.0,12335.0,12712.0,13368.0,13705.0,,,
PBR(배),0.72,1.36,1.51,0.77,0.73,,,
현금DPS(원),120.0,170.0,170.0,170.0,180.0,,,
현금배당수익률,1.44,1.01,0.89,1.65,1.81,,,
현금배당성향(%),15.79,17.35,25.88,22.01,25.78,,,
발행주식수(보통주),36212538.0,36212538.0,36212538.0,36212538.0,36212538.0,,,
