주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1854.0,2020.0,2753.0,2222.0,1581.0,,,
영업이익,-125.0,-135.0,9.0,-1.0,38.0,,,
영업이익(발표기준),-125.0,-135.0,9.0,-1.0,38.0,,,
세전계속사업이익,-210.0,-200.0,47.0,-83.0,-70.0,,,
당기순이익,-223.0,-207.0,49.0,-89.0,-77.0,,,
당기순이익(지배),-223.0,-207.0,49.0,-89.0,-77.0,,,
당기순이익(비지배),,,,,,,,
자산총계,2986.0,3066.0,3477.0,3749.0,3530.0,,,
부채총계,1968.0,2252.0,2107.0,1785.0,1623.0,,,
자본총계,1018.0,814.0,1370.0,1964.0,1907.0,,,
자본총계(지배),1018.0,814.0,1370.0,1964.0,1907.0,,,
자본총계(비지배),,,,,,,,
자본금,202.0,202.0,289.0,303.0,305.0,,,
영업활동현금흐름,149.0,-22.0,-224.0,257.0,205.0,,,
투자활동현금흐름,101.0,-44.0,-8.0,-192.0,-40.0,,,
재무활동현금흐름,-275.0,67.0,235.0,-50.0,-59.0,,,
CAPEX,25.0,24.0,65.0,189.0,6.0,,,
FCF,123.0,-45.0,-289.0,68.0,199.0,,,
이자발생부채,1398.0,1480.0,1213.0,1094.0,1024.0,,,
영업이익률,-6.77,-6.66,0.33,-0.05,2.39,,,
순이익률,-12.02,-10.23,1.76,-4.02,-4.89,,,
ROE(%),-21.1,-22.56,4.45,-5.36,-4.0,,,
ROA(%),-6.69,-6.83,1.49,-2.47,-2.13,,,
부채비율,193.38,276.49,153.84,90.9,85.13,,,
자본유보율,405.89,304.74,373.52,346.73,325.43,,,
EPS(원),-538.0,-479.0,102.0,-149.0,-128.0,,,
PER(배),-3.79,-5.5,33.44,-19.7,-25.2,,,
BPS(원),2359.0,1888.0,2369.0,3241.0,3127.0,,,
PBR(배),0.86,1.4,1.43,0.91,1.03,,,
현금DPS(원),0.0,0.0,0.0,0.0,,,,
현금배당수익률,0.0,0.0,0.0,0.0,,,,
현금배당성향(%),,,,0.0,0.0,,,
발행주식수(보통주),43144160.0,43144160.0,57809880.0,60593178.0,60990792.0,,,
