주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,6017.0,6137.0,6787.0,6866.0,6472.0,6570.0,6560.0,6075.0
영업이익,449.0,444.0,353.0,368.0,328.0,140.0,370.0,328.0
영업이익(발표기준),447.0,444.0,353.0,368.0,328.0,,,
세전계속사업이익,44.0,91.0,-338.0,148.0,231.0,40.0,265.0,621.0
당기순이익,34.0,82.0,-340.0,124.0,121.0,30.0,200.0,469.0
당기순이익(지배),36.0,85.0,-338.0,126.0,122.0,40.0,220.0,469.0
당기순이익(비지배),-3.0,-3.0,-1.0,-2.0,-1.0,,,
자산총계,11443.0,11157.0,10728.0,10163.0,10234.0,10117.0,10301.0,10670.0
부채총계,7961.0,7690.0,7675.0,6985.0,6496.0,6352.0,6339.0,6243.0
자본총계,3482.0,3466.0,3053.0,3177.0,3738.0,3765.0,3962.0,4427.0
자본총계(지배),3486.0,3464.0,3052.0,3178.0,3737.0,3764.0,3960.0,4426.0
자본총계(비지배),-3.0,3.0,1.0,0.0,1.0,,,
자본금,1261.0,1261.0,1261.0,1285.0,1285.0,1285.0,1285.0,1285.0
영업활동현금흐름,520.0,516.0,1227.0,1121.0,647.0,425.0,-204.0,810.0
투자활동현금흐름,-844.0,-132.0,-346.0,-181.0,-308.0,-76.0,-82.0,-83.0
재무활동현금흐름,305.0,-356.0,-771.0,-1075.0,-298.0,-3.0,97.0,-3.0
CAPEX,744.0,372.0,289.0,258.0,274.0,0.0,0.0,0.0
FCF,-224.0,144.0,938.0,863.0,374.0,,,
이자발생부채,5788.0,5405.0,4658.0,3569.0,3273.0,,,
영업이익률,7.47,7.24,5.2,5.37,5.07,2.13,5.64,5.4
순이익률,0.56,1.34,-5.01,1.81,1.87,0.46,3.05,7.72
ROE(%),1.07,2.45,-10.39,4.06,3.53,1.07,5.7,11.19
ROA(%),0.3,0.73,-3.11,1.19,1.19,0.3,1.96,4.47
부채비율,228.6,221.85,251.38,219.83,173.77,168.71,159.99,141.02
자본유보율,196.81,193.22,161.6,167.09,177.63,,,
EPS(원),168.0,343.0,-1366.0,502.0,484.0,158.0,871.0,1857.0
PER(배),38.03,30.59,-6.79,13.91,11.66,65.65,11.94,5.6
BPS(원),14303.0,14213.0,12523.0,12788.0,15039.0,15146.0,15935.0,17810.0
PBR(배),0.45,0.74,0.74,0.55,0.38,0.69,0.65,0.58
현금DPS(원),0.0,0.0,0.0,,,,,
현금배당수익률,0.0,0.0,0.0,,,,,
현금배당성향(%),,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),23528636.0,23528636.0,23528636.0,24008482.0,24008482.0,,,
