주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,20727.0,18516.0,14712.0,15154.0,15078.0,15861.0,16705.0,17738.0
영업이익,-1.0,-357.0,1.0,650.0,344.0,348.0,466.0,582.0
영업이익(발표기준),-1.0,-357.0,1.0,650.0,344.0,,,
세전계속사업이익,-586.0,-903.0,-426.0,206.0,47.0,234.0,405.0,455.0
당기순이익,-605.0,-864.0,-546.0,102.0,23.0,141.0,263.0,350.0
당기순이익(지배),-562.0,-583.0,-434.0,115.0,45.0,204.0,295.0,299.0
당기순이익(비지배),-42.0,-282.0,-112.0,-13.0,-22.0,,,
자산총계,12913.0,10938.0,10286.0,11002.0,10051.0,10463.0,10506.0,10560.0
부채총계,8876.0,7200.0,6777.0,7538.0,6554.0,6852.0,6645.0,6466.0
자본총계,4037.0,3738.0,3508.0,3464.0,3497.0,3614.0,3861.0,4094.0
자본총계(지배),3914.0,3341.0,2961.0,2947.0,2834.0,2937.0,3164.0,3312.0
자본총계(비지배),123.0,397.0,547.0,518.0,663.0,,,
자본금,764.0,764.0,764.0,764.0,764.0,763.0,763.0,762.0
영업활동현금흐름,-441.0,-79.0,565.0,848.0,134.0,45.0,222.0,130.0
투자활동현금흐름,-278.0,2.0,-170.0,-120.0,-495.0,-563.0,-188.0,-148.0
재무활동현금흐름,932.0,-845.0,-647.0,-252.0,419.0,151.0,-207.0,-176.0
CAPEX,168.0,120.0,139.0,144.0,224.0,188.0,196.0,144.0
FCF,-609.0,-200.0,426.0,704.0,-90.0,-257.0,134.0,116.0
이자발생부채,6722.0,5440.0,4510.0,4386.0,4692.0,,,
영업이익률,0.0,-1.93,0.0,4.29,2.28,2.19,2.79,3.28
순이익률,-2.92,-4.67,-3.71,0.67,0.15,0.89,1.58,1.97
ROE(%),-13.2,-16.06,-13.77,3.9,1.56,7.06,9.66,9.23
ROA(%),-4.65,-7.25,-5.15,0.96,0.22,1.38,2.51,3.32
부채비율,219.89,192.64,193.19,217.57,187.4,189.6,172.11,157.97
자본유보율,432.55,355.91,298.88,301.82,297.08,,,
EPS(원),-3679.0,-3813.0,-2840.0,753.0,295.0,1333.0,1929.0,1957.0
PER(배),-3.48,-2.39,-3.63,21.63,51.72,8.81,6.09,6.0
BPS(원),26471.0,22598.0,20285.0,20287.0,19515.0,20219.0,21782.0,22806.0
PBR(배),0.48,0.4,0.51,0.8,0.78,0.58,0.54,0.52
현금DPS(원),450.0,100.0,300.0,500.0,500.0,500.0,567.0,550.0
현금배당수익률,3.52,1.1,2.91,3.07,3.28,4.26,4.82,4.68
현금배당성향(%),-11.84,-2.54,-10.09,63.09,161.22,0.38,0.29,0.28
발행주식수(보통주),15278000.0,15278000.0,15278000.0,15278000.0,15278000.0,,,
