주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,3237.0,3378.0,3765.0,3779.0,3863.0,,,
영업이익,186.0,174.0,222.0,156.0,167.0,,,
영업이익(발표기준),186.0,174.0,222.0,156.0,167.0,,,
세전계속사업이익,320.0,322.0,322.0,558.0,186.0,,,
당기순이익,260.0,264.0,248.0,405.0,118.0,,,
당기순이익(지배),261.0,264.0,248.0,405.0,118.0,,,
당기순이익(비지배),-1.0,,0.0,-1.0,0.0,,,
자산총계,3052.0,3057.0,3440.0,3993.0,3804.0,,,
부채총계,1447.0,1207.0,1352.0,1530.0,1298.0,,,
자본총계,1605.0,1850.0,2088.0,2463.0,2506.0,,,
자본총계(지배),1605.0,1850.0,2083.0,2455.0,2506.0,,,
자본총계(비지배),,,5.0,8.0,0.0,,,
자본금,210.0,210.0,210.0,210.0,210.0,,,
영업활동현금흐름,234.0,155.0,218.0,392.0,294.0,,,
투자활동현금흐름,-377.0,-101.0,-308.0,46.0,-144.0,,,
재무활동현금흐름,106.0,-42.0,65.0,-17.0,-95.0,,,
CAPEX,332.0,222.0,312.0,447.0,495.0,,,
FCF,-98.0,-67.0,-94.0,-55.0,-201.0,,,
이자발생부채,943.0,750.0,819.0,827.0,778.0,,,
영업이익률,5.75,5.14,5.9,4.14,4.32,,,
순이익률,8.03,7.81,6.58,10.71,3.05,,,
ROE(%),17.48,15.28,12.61,17.87,4.75,,,
ROA(%),9.23,8.64,7.63,10.89,3.02,,,
부채비율,90.13,65.26,64.74,62.11,51.81,,,
자본유보율,664.17,780.0,892.13,1070.16,1106.66,,,
EPS(원),621.0,628.0,590.0,965.0,280.0,,,
PER(배),8.05,8.78,13.11,6.67,18.63,,,
BPS(원),3925.0,4480.0,4969.0,5854.0,5975.0,,,
PBR(배),1.27,1.23,1.56,1.1,0.87,,,
현금DPS(원),70.0,70.0,75.0,80.0,90.0,,,
현금배당수익률,1.4,1.27,0.97,1.24,1.72,,,
현금배당성향(%),11.05,11.03,12.79,8.34,32.29,,,
발행주식수(보통주),36720000.0,36720000.0,36720000.0,36720000.0,36720000.0,,,
