주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,5546.0,6429.0,6942.0,7356.0,8884.0,14447.0,15788.0,16630.0
영업이익,128.0,342.0,390.0,422.0,493.0,588.0,710.0,850.0
영업이익(발표기준),128.0,342.0,403.0,422.0,493.0,,,
세전계속사업이익,129.0,359.0,404.0,449.0,498.0,620.0,740.0,880.0
당기순이익,73.0,269.0,288.0,332.0,370.0,470.0,560.0,670.0
당기순이익(지배),73.0,269.0,288.0,332.0,370.0,470.0,560.0,670.0
당기순이익(비지배),,,,,,,,
자산총계,3327.0,3452.0,3792.0,4199.0,6828.0,7700.0,8420.0,9210.0
부채총계,1397.0,1263.0,1335.0,1424.0,2691.0,3110.0,3280.0,3420.0
자본총계,1929.0,2189.0,2458.0,2774.0,4136.0,4590.0,5140.0,5790.0
자본총계(지배),1929.0,2189.0,2458.0,2774.0,4136.0,,,
자본총계(비지배),,,,,,,,
자본금,173.0,173.0,173.0,173.0,205.0,210.0,210.0,210.0
영업활동현금흐름,185.0,248.0,148.0,55.0,210.0,80.0,570.0,710.0
투자활동현금흐름,48.0,-62.0,-97.0,-211.0,248.0,-370.0,-670.0,-260.0
재무활동현금흐름,-200.0,-128.0,-8.0,-20.0,-20.0,-20.0,-20.0,-20.0
CAPEX,46.0,117.0,102.0,275.0,162.0,360.0,660.0,240.0
FCF,139.0,131.0,46.0,-220.0,48.0,-280.0,-90.0,470.0
이자발생부채,148.0,30.0,35.0,29.0,22.0,,,
영업이익률,2.31,5.32,5.62,5.73,5.54,4.07,4.5,5.11
순이익률,1.31,4.19,4.15,4.51,4.16,3.25,3.55,4.03
ROE(%),3.81,13.08,12.41,12.68,10.7,,,
ROA(%),2.2,7.95,7.96,8.3,6.7,6.47,6.95,7.6
부채비율,72.42,57.69,54.31,51.35,65.06,67.76,63.81,59.07
자본유보율,1036.32,1186.65,1341.02,1525.26,1930.19,,,
EPS(원),421.0,1561.0,1670.0,1921.0,2111.0,2289.0,2727.0,3263.0
PER(배),29.2,24.29,20.96,12.34,15.16,10.18,8.54,7.14
BPS(원),11457.0,12999.0,14593.0,16473.0,20565.0,,,
PBR(배),1.07,2.92,2.4,1.44,1.56,,,
현금DPS(원),60.0,80.0,80.0,80.0,100.0,80.0,80.0,80.0
현금배당수익률,0.49,0.21,0.23,0.34,0.31,0.34,0.34,0.34
현금배당성향(%),13.9,5.0,4.67,4.06,5.44,0.03,0.03,0.02
발행주식수(보통주),17261650.0,17261650.0,17261650.0,17261650.0,20535282.0,,,
