주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,5709.0,6306.0,7047.0,7262.0,6903.0,,,
영업이익,336.0,208.0,644.0,760.0,534.0,,,
영업이익(발표기준),336.0,208.0,644.0,760.0,534.0,,,
세전계속사업이익,342.0,253.0,941.0,1978.0,471.0,,,
당기순이익,215.0,65.0,666.0,1757.0,325.0,,,
당기순이익(지배),156.0,17.0,479.0,1491.0,325.0,,,
당기순이익(비지배),59.0,48.0,187.0,266.0,,,,
자산총계,9883.0,10811.0,12235.0,14022.0,14594.0,,,
부채총계,4737.0,5466.0,6209.0,5264.0,5452.0,,,
자본총계,5146.0,5345.0,6026.0,8759.0,9142.0,,,
자본총계(지배),4716.0,4857.0,5216.0,8759.0,9128.0,,,
자본총계(비지배),430.0,488.0,810.0,,15.0,,,
자본금,217.0,224.0,233.0,303.0,307.0,,,
영업활동현금흐름,358.0,-79.0,809.0,305.0,845.0,,,
투자활동현금흐름,-1385.0,-1165.0,-1069.0,-669.0,-263.0,,,
재무활동현금흐름,-802.0,611.0,111.0,125.0,273.0,,,
CAPEX,1097.0,871.0,969.0,645.0,250.0,,,
FCF,-739.0,-950.0,-159.0,-341.0,595.0,,,
이자발생부채,3422.0,4203.0,4032.0,3613.0,3985.0,,,
영업이익률,5.89,3.3,9.13,10.47,7.73,,,
순이익률,3.76,1.03,9.45,24.19,4.71,,,
ROE(%),2.36,0.36,9.51,21.33,3.64,,,
ROA(%),1.58,0.63,5.78,13.38,2.27,,,
부채비율,92.05,102.27,103.03,60.1,59.63,,,
자본유보율,2847.48,2688.95,2764.41,3260.01,3331.15,,,
EPS(원),2659.0,375.0,10011.0,28395.0,5310.0,,,
PER(배),55.47,323.7,16.93,5.51,24.11,,,
BPS(원),103718.0,103592.0,107237.0,144762.0,148700.0,,,
PBR(배),1.42,1.17,1.58,1.08,0.86,,,
현금DPS(원),1000.0,1000.0,1000.0,1000.0,1000.0,,,
현금배당수익률,0.68,0.82,0.59,0.64,0.78,,,
현금배당성향(%),29.21,273.24,10.16,4.06,18.86,,,
발행주식수(보통주),4339639.0,4481591.0,4666791.0,6050313.0,6138228.0,,,
