주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,5088.0,5667.0,6675.0,4838.0,4502.0,5015.0,5534.0,
영업이익,692.0,786.0,916.0,638.0,647.0,732.0,834.0,
영업이익(발표기준),692.0,786.0,916.0,954.0,647.0,,,
세전계속사업이익,740.0,1180.0,979.0,791.0,749.0,1189.0,1384.0,
당기순이익,574.0,907.0,746.0,801.0,4520.0,1066.0,1186.0,
당기순이익(지배),574.0,907.0,746.0,811.0,4470.0,1060.0,1181.0,
당기순이익(비지배),,,-1.0,-10.0,50.0,,,
자산총계,4559.0,5533.0,6210.0,7148.0,4896.0,6090.0,7320.0,
부채총계,900.0,1124.0,1148.0,1475.0,1318.0,1510.0,1700.0,
자본총계,3659.0,4410.0,5062.0,5673.0,3578.0,4580.0,5630.0,
자본총계(지배),3659.0,4410.0,5053.0,5641.0,3578.0,4570.0,5600.0,
자본총계(비지배),,,9.0,32.0,,,,
자본금,49.0,49.0,49.0,49.0,27.0,30.0,30.0,
영업활동현금흐름,331.0,576.0,211.0,187.0,-301.0,1140.0,1270.0,
투자활동현금흐름,-444.0,-526.0,-38.0,-69.0,367.0,90.0,90.0,
재무활동현금흐름,-86.0,-41.0,-153.0,-140.0,-363.0,-180.0,-250.0,
CAPEX,42.0,191.0,190.0,180.0,134.0,0.0,0.0,
FCF,289.0,386.0,21.0,7.0,-435.0,1140.0,1270.0,
이자발생부채,19.0,30.0,1.0,1.0,,,,
영업이익률,13.6,13.87,13.73,13.2,14.37,14.6,15.08,
순이익률,11.29,16.01,11.17,16.55,100.4,21.25,21.43,
ROE(%),17.46,22.49,15.77,15.17,96.96,26.03,23.23,
ROA(%),13.07,17.98,12.7,11.99,75.05,19.4,17.69,
부채비율,24.6,25.49,22.68,25.99,36.84,32.97,30.2,
자본유보율,8941.66,10433.73,11718.06,13018.45,38836.22,,,
EPS(원),5859.0,9255.0,7611.0,8272.0,47436.0,16422.0,16605.0,
PER(배),,17.31,27.14,14.04,3.13,10.72,10.6,
BPS(원),37323.0,53790.0,61633.0,69180.0,80971.0,73524.0,90095.0,
PBR(배),0.0,2.98,3.35,1.68,1.83,2.39,1.95,
현금DPS(원),1200.0,1500.0,2100.0,3100.0,4100.0,4100.0,4100.0,
현금배당수익률,,0.94,1.02,2.67,2.76,2.33,2.33,
현금배당성향(%),17.03,13.55,23.07,31.17,4.05,0.27,0.25,
발행주식수(보통주),9803360.0,9803360.0,9803360.0,9803360.0,5315894.0,,,
