주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,348.0,241.0,255.0,233.0,345.0,,,
영업이익,-14.0,-91.0,-24.0,-86.0,-95.0,,,
영업이익(발표기준),-14.0,-91.0,-24.0,-86.0,-95.0,,,
세전계속사업이익,-86.0,-130.0,3.0,-95.0,-137.0,,,
당기순이익,-74.0,-130.0,22.0,-95.0,-137.0,,,
당기순이익(지배),-74.0,-130.0,21.0,-95.0,-137.0,,,
당기순이익(비지배),,,0.0,0.0,,,,
자산총계,760.0,648.0,701.0,845.0,845.0,,,
부채총계,454.0,269.0,219.0,114.0,238.0,,,
자본총계,306.0,379.0,483.0,731.0,606.0,,,
자본총계(지배),306.0,379.0,482.0,731.0,606.0,,,
자본총계(비지배),,,1.0,,,,,
자본금,301.0,445.0,501.0,631.0,631.0,,,
영업활동현금흐름,7.0,-62.0,-84.0,-86.0,-9.0,,,
투자활동현금흐름,126.0,-19.0,29.0,-42.0,-172.0,,,
재무활동현금흐름,-142.0,74.0,78.0,237.0,95.0,,,
CAPEX,3.0,7.0,9.0,5.0,4.0,,,
FCF,4.0,-69.0,-94.0,-91.0,-14.0,,,
이자발생부채,242.0,112.0,110.0,5.0,76.0,,,
영업이익률,-4.06,-37.64,-9.57,-36.71,-27.44,,,
순이익률,-21.19,-54.01,8.43,-40.71,-39.61,,,
ROE(%),-21.49,-38.04,4.94,-15.66,-20.43,,,
ROA(%),-8.56,-18.5,3.19,-12.27,-16.17,,,
부채비율,148.59,71.01,45.3,15.61,39.33,,,
자본유보율,13.31,-7.19,2.25,20.54,-0.74,,,
EPS(원),-21.0,-32.0,4.0,-17.0,-22.0,,,
PER(배),-11.97,-4.46,99.0,-16.8,-10.12,,,
BPS(원),86.0,81.0,92.0,116.0,96.0,,,
PBR(배),2.88,1.77,4.85,2.44,2.28,,,
현금DPS(원),0.0,0.0,0.0,0.0,,,,
현금배당수익률,0.0,0.0,0.0,0.0,,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),356273416.0,466579060.0,525226475.0,630818400.0,630818400.0,,,
