주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,3828.0,3775.0,3353.0,3323.0,3424.0,,,
영업이익,338.0,381.0,384.0,368.0,123.0,,,
영업이익(발표기준),338.0,381.0,384.0,368.0,123.0,,,
세전계속사업이익,537.0,523.0,541.0,501.0,249.0,,,
당기순이익,424.0,417.0,435.0,373.0,220.0,,,
당기순이익(지배),402.0,385.0,402.0,347.0,232.0,,,
당기순이익(비지배),22.0,32.0,32.0,26.0,-12.0,,,
자산총계,4731.0,5065.0,5421.0,5820.0,6133.0,,,
부채총계,994.0,965.0,942.0,1030.0,1150.0,,,
자본총계,3737.0,4100.0,4479.0,4791.0,4983.0,,,
자본총계(지배),3661.0,3996.0,4349.0,4641.0,4848.0,,,
자본총계(비지배),77.0,103.0,129.0,149.0,135.0,,,
자본금,65.0,65.0,65.0,65.0,65.0,,,
영업활동현금흐름,410.0,416.0,365.0,312.0,328.0,,,
투자활동현금흐름,-33.0,-452.0,-278.0,-222.0,-759.0,,,
재무활동현금흐름,-88.0,-32.0,-52.0,-33.0,-58.0,,,
CAPEX,26.0,101.0,61.0,243.0,467.0,,,
FCF,384.0,314.0,304.0,68.0,-140.0,,,
이자발생부채,56.0,57.0,43.0,48.0,23.0,,,
영업이익률,8.84,10.09,11.44,11.08,3.59,,,
순이익률,11.07,11.04,12.97,11.23,6.44,,,
ROE(%),11.58,10.06,9.64,7.71,4.89,,,
ROA(%),9.4,8.51,8.3,6.64,3.69,,,
부채비율,26.59,23.54,21.04,21.5,23.08,,,
자본유보율,5477.3,5979.55,6526.14,6978.96,7298.35,,,
EPS(원),6180.0,5928.0,6192.0,5335.0,3568.0,,,
PER(배),4.54,8.15,6.45,6.78,10.5,,,
BPS(원),56316.0,61484.0,66914.0,71406.0,74589.0,,,
PBR(배),0.5,0.79,0.6,0.51,0.5,,,
현금DPS(원),450.0,500.0,500.0,500.0,550.0,,,
현금배당수익률,1.6,1.04,1.25,1.38,1.47,,,
현금배당성향(%),7.28,8.43,8.08,9.37,15.41,,,
발행주식수(보통주),6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,,,
