주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2841.0,3570.0,4355.0,2604.0,5730.0,5906.0,6150.0,
영업이익,309.0,312.0,538.0,217.0,555.0,774.0,784.0,
영업이익(발표기준),309.0,312.0,538.0,541.0,555.0,,,
세전계속사업이익,335.0,342.0,613.0,303.0,751.0,2900.0,860.0,
당기순이익,262.0,256.0,457.0,511.0,850.0,2180.0,680.0,
당기순이익(지배),260.0,258.0,429.0,480.0,734.0,2110.0,660.0,
당기순이익(비지배),2.0,-1.0,28.0,32.0,117.0,,,
자산총계,3059.0,3524.0,4039.0,4729.0,3761.0,6140.0,6770.0,
부채총계,655.0,897.0,1010.0,1328.0,1285.0,1320.0,1310.0,
자본총계,2404.0,2627.0,3029.0,3401.0,2477.0,4830.0,5460.0,
자본총계(지배),2215.0,2440.0,2832.0,3166.0,2127.0,,,
자본총계(비지배),189.0,187.0,196.0,236.0,350.0,,,
자본금,167.0,167.0,167.0,167.0,68.0,70.0,70.0,
영업활동현금흐름,265.0,359.0,491.0,296.0,562.0,2230.0,800.0,
투자활동현금흐름,219.0,-504.0,-506.0,-190.0,-470.0,-1410.0,-120.0,
재무활동현금흐름,-32.0,-12.0,-32.0,-129.0,-112.0,-20.0,-30.0,
CAPEX,40.0,95.0,237.0,383.0,251.0,70.0,80.0,
FCF,225.0,264.0,254.0,-86.0,310.0,2080.0,720.0,
이자발생부채,,23.0,28.0,38.0,76.0,,,
영업이익률,10.88,8.74,12.34,8.34,9.69,13.11,12.75,
순이익률,9.22,7.18,10.49,19.64,14.84,36.91,11.06,
ROE(%),12.36,11.07,16.27,15.99,27.73,,,
ROA(%),9.63,7.79,12.08,11.67,20.03,44.04,10.53,
부채비율,27.27,34.15,33.35,39.05,51.87,27.33,23.99,
자본유보율,1256.5,1397.23,1634.81,1893.19,5287.61,,,
EPS(원),778.0,771.0,1284.0,1436.0,2439.0,15567.0,4869.0,
PER(배),8.58,13.57,11.53,14.62,10.13,1.4,4.48,
BPS(원),6846.0,7597.0,8832.0,10086.0,17092.0,,,
PBR(배),0.98,1.38,1.68,2.08,1.45,,,
현금DPS(원),70.0,100.0,150.0,150.0,180.0,200.0,250.0,
현금배당수익률,1.05,0.95,1.01,0.71,0.73,0.92,1.15,
현금배당성향(%),8.71,12.47,11.22,9.82,3.05,0.01,0.05,
발행주식수(보통주),33393384.0,33393384.0,33393384.0,33393384.0,13554044.0,,,
