주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,8234.0,9054.0,8712.0,8529.0,8273.0,,,
영업이익,439.0,500.0,667.0,650.0,37.0,,,
영업이익(발표기준),439.0,500.0,667.0,650.0,37.0,,,
세전계속사업이익,287.0,314.0,573.0,704.0,14.0,,,
당기순이익,180.0,291.0,436.0,530.0,-59.0,,,
당기순이익(지배),6.0,73.0,203.0,375.0,98.0,,,
당기순이익(비지배),174.0,218.0,233.0,155.0,-157.0,,,
자산총계,7356.0,8092.0,8017.0,8721.0,8547.0,,,
부채총계,3988.0,4308.0,4032.0,4314.0,4368.0,,,
자본총계,3367.0,3783.0,3985.0,4406.0,4178.0,,,
자본총계(지배),1951.0,2029.0,2663.0,2953.0,2956.0,,,
자본총계(비지배),1416.0,1754.0,1322.0,1454.0,1222.0,,,
자본금,351.0,362.0,454.0,454.0,454.0,,,
영업활동현금흐름,615.0,623.0,497.0,783.0,472.0,,,
투자활동현금흐름,92.0,-460.0,-333.0,-497.0,-353.0,,,
재무활동현금흐름,-397.0,-356.0,-202.0,-178.0,-41.0,,,
CAPEX,284.0,289.0,325.0,291.0,488.0,,,
FCF,330.0,335.0,171.0,492.0,-16.0,,,
이자발생부채,2348.0,2388.0,2424.0,2392.0,2642.0,,,
영업이익률,5.34,5.53,7.66,7.63,0.44,,,
순이익률,2.19,3.21,5.0,6.21,-0.72,,,
ROE(%),0.32,3.66,8.65,13.35,3.32,,,
ROA(%),2.47,3.77,5.41,6.33,-0.69,,,
부채비율,118.44,113.88,101.18,97.9,104.55,,,
자본유보율,463.46,460.45,521.56,585.28,586.96,,,
EPS(원),22.0,203.0,496.0,824.0,216.0,,,
PER(배),243.27,32.9,12.87,7.52,25.98,,,
BPS(원),5562.0,5604.0,6115.0,6744.0,6719.0,,,
PBR(배),0.95,1.19,1.04,0.92,0.83,,,
현금DPS(원),100.0,170.0,200.0,200.0,200.0,,,
현금배당수익률,1.89,2.54,3.13,3.23,3.57,,,
현금배당성향(%),585.66,84.52,42.93,23.37,89.67,,,
발행주식수(보통주),35084706.0,36214645.0,45444970.0,45444970.0,45444970.0,,,
