주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,10994.0,10128.0,10572.0,4165.0,2524.0,,,
영업이익,-1874.0,-446.0,78.0,-2832.0,302.0,,,
영업이익(발표기준),-1874.0,-446.0,78.0,-2832.0,302.0,,,
세전계속사업이익,-4746.0,-1281.0,109.0,-6975.0,7355.0,,,
당기순이익,-4687.0,-1258.0,-49.0,-7183.0,7355.0,,,
당기순이익(지배),-4687.0,-1258.0,-49.0,-7183.0,7355.0,,,
당기순이익(비지배),,,,,,,,
자산총계,18218.0,14864.0,14198.0,8499.0,7443.0,,,
부채총계,16983.0,14887.0,13131.0,14613.0,5988.0,,,
자본총계,1235.0,-22.0,1067.0,-6114.0,1456.0,,,
자본총계(지배),1235.0,-22.0,1067.0,-6114.0,1456.0,,,
자본총계(비지배),,,,,,,,
자본금,2858.0,2858.0,649.0,649.0,617.0,,,
영업활동현금흐름,-4695.0,-827.0,39.0,-69.0,74.0,,,
투자활동현금흐름,1607.0,1319.0,23.0,250.0,-389.0,,,
재무활동현금흐름,3143.0,-327.0,379.0,-263.0,-76.0,,,
CAPEX,97.0,76.0,94.0,40.0,17.0,,,
FCF,-4793.0,-903.0,-55.0,-109.0,57.0,,,
이자발생부채,10176.0,9049.0,8469.0,7911.0,1230.0,,,
영업이익률,-17.04,-4.4,0.74,-68.0,11.97,,,
순이익률,-42.63,-12.42,-0.47,-172.47,291.35,,,
ROE(%),-275.82,-207.5,-9.41,284.67,-315.77,,,
ROA(%),-26.36,-7.61,-0.34,-63.29,92.27,,,
부채비율,1375.37,-66595.69,1230.19,-239.01,411.37,,,
자본유보율,-67.32,-111.18,-32.13,-1138.05,524.43,,,
EPS(원),-1528303.0,-176330.0,-4257.0,-553409.0,32892.0,,,
PER(배),-0.34,-1.28,-26.59,-0.04,0.14,,,
BPS(원),173281.0,-3137.0,82247.0,-471111.0,5901.0,,,
PBR(배),2.98,-72.04,1.38,-0.05,0.78,,,
현금DPS(원),0.0,0.0,0.0,0.0,,,,
현금배당수익률,0.0,0.0,0.0,0.0,,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),713390.0,713390.0,1115861.0,1189201.0,24665351.0,,,
