주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,5471.0,5532.0,5643.0,5453.0,5916.0,5359.0,5797.0,5980.0
영업이익,468.0,326.0,470.0,160.0,111.0,-159.0,141.0,160.0
영업이익(발표기준),468.0,326.0,470.0,160.0,111.0,,,
세전계속사업이익,438.0,114.0,168.0,-56.0,378.0,-196.0,12.0,110.0
당기순이익,340.0,47.0,74.0,-42.0,296.0,-164.0,9.0,80.0
당기순이익(지배),297.0,5.0,40.0,-68.0,234.0,-230.0,10.0,70.0
당기순이익(비지배),43.0,41.0,34.0,26.0,62.0,,,
자산총계,5512.0,5426.0,5270.0,5205.0,5565.0,5170.0,5280.0,5600.0
부채총계,1551.0,1451.0,1282.0,1296.0,1411.0,1280.0,1370.0,1620.0
자본총계,3961.0,3974.0,3988.0,3909.0,4154.0,3900.0,3900.0,3980.0
자본총계(지배),3617.0,3591.0,3584.0,3483.0,3671.0,3440.0,3450.0,3520.0
자본총계(비지배),344.0,383.0,404.0,426.0,483.0,,,
자본금,137.0,137.0,137.0,137.0,137.0,140.0,140.0,140.0
영업활동현금흐름,637.0,695.0,616.0,148.0,348.0,480.0,400.0,500.0
투자활동현금흐름,-901.0,-594.0,-320.0,-369.0,-508.0,-540.0,-510.0,-630.0
재무활동현금흐름,461.0,-157.0,-28.0,-5.0,6.0,-20.0,-20.0,90.0
CAPEX,542.0,440.0,337.0,167.0,362.0,,,
FCF,95.0,256.0,279.0,-19.0,-15.0,-190.0,40.0,50.0
이자발생부채,484.0,354.0,356.0,379.0,417.0,,,
영업이익률,8.56,5.89,8.34,2.94,1.87,-2.97,2.43,2.68
순이익률,6.22,0.84,1.31,-0.77,5.01,-3.06,0.16,1.34
ROE(%),9.59,0.15,1.1,-1.92,6.54,-6.47,0.29,2.01
ROA(%),6.71,0.85,1.39,-0.8,5.5,-3.06,0.17,1.47
부채비율,39.17,36.52,32.15,33.15,33.98,32.82,35.13,40.7
자본유보율,2530.14,2511.5,2513.91,2445.35,2592.46,,,
EPS(원),1169.0,20.0,145.0,-248.0,855.0,-840.0,37.0,256.0
PER(배),11.16,603.42,74.25,-45.85,15.43,-8.14,187.2,26.74
BPS(원),13216.0,13119.0,13095.0,12727.0,13413.0,12569.0,12605.0,12861.0
PBR(배),0.99,0.91,0.82,0.89,0.98,0.54,0.54,0.53
현금DPS(원),100.0,100.0,100.0,100.0,,0.0,0.0,0.0
현금배당수익률,0.77,0.83,0.93,0.88,,0.0,0.0,0.0
현금배당성향(%),9.27,506.29,69.54,-40.67,0.0,,,
발행주식수(보통주),23620751.0,23620751.0,23620751.0,23620751.0,23620751.0,,,
