주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,35134.0,31622.0,28044.0,26711.0,29158.0,,,
영업이익,1686.0,1495.0,1598.0,1601.0,2412.0,,,
영업이익(발표기준),1686.0,1495.0,1598.0,1601.0,2412.0,,,
세전계속사업이익,1469.0,1671.0,1555.0,849.0,2758.0,,,
당기순이익,1139.0,1228.0,1046.0,445.0,1792.0,,,
당기순이익(지배),764.0,736.0,750.0,143.0,1388.0,,,
당기순이익(비지배),375.0,492.0,296.0,302.0,404.0,,,
자산총계,39950.0,38796.0,38249.0,38223.0,41095.0,,,
부채총계,12912.0,10265.0,8748.0,8451.0,9352.0,,,
자본총계,27038.0,28531.0,29501.0,29772.0,31743.0,,,
자본총계(지배),24548.0,24823.0,25396.0,25427.0,27063.0,,,
자본총계(비지배),2491.0,3708.0,4105.0,4346.0,4680.0,,,
자본금,56.0,56.0,56.0,56.0,56.0,,,
영업활동현금흐름,2338.0,3119.0,3734.0,3487.0,3467.0,,,
투자활동현금흐름,316.0,-3020.0,-2216.0,-3091.0,-3054.0,,,
재무활동현금흐름,-458.0,-1736.0,-1410.0,-999.0,-93.0,,,
CAPEX,1420.0,1595.0,1503.0,828.0,685.0,,,
FCF,918.0,1524.0,2231.0,2659.0,2782.0,,,
이자발생부채,6001.0,3378.0,2132.0,1213.0,1005.0,,,
영업이익률,4.8,4.73,5.7,5.99,8.27,,,
순이익률,3.24,3.88,3.73,1.67,6.14,,,
ROE(%),3.2,2.98,2.99,0.56,5.29,,,
ROA(%),2.89,3.12,2.72,1.17,4.52,,,
부채비율,47.75,35.98,29.65,28.38,29.46,,,
자본유보율,45641.66,47279.15,48134.66,48351.59,50769.36,,,
EPS(원),68616.0,66136.0,67395.0,12841.0,124662.0,,,
PER(배),18.8,17.48,16.17,73.75,10.56,,,
BPS(원),2916681.0,2949412.0,3017474.0,3021101.0,3215563.0,,,
PBR(배),0.44,0.39,0.36,0.31,0.41,,,
현금DPS(원),1750.0,1250.0,1750.0,1750.0,1925.0,,,
현금배당수익률,0.14,0.11,0.16,0.18,0.15,,,
현금배당성향(%),1.93,1.43,1.96,10.3,1.17,,,
발행주식수(보통주),1113400.0,1113400.0,1113400.0,1113400.0,1113400.0,,,
