주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,658.0,506.0,594.0,409.0,414.0,461.0,558.0,638.0
영업이익,131.0,80.0,84.0,46.0,52.0,62.0,92.0,117.0
영업이익(발표기준),131.0,80.0,84.0,46.0,52.0,,,
세전계속사업이익,127.0,93.0,91.0,56.0,59.0,74.0,99.0,126.0
당기순이익,108.0,76.0,78.0,45.0,53.0,64.0,87.0,110.0
당기순이익(지배),108.0,76.0,78.0,45.0,53.0,64.0,87.0,110.0
당기순이익(비지배),,,,,,,,
자산총계,1274.0,1155.0,1196.0,1160.0,1192.0,1239.0,1340.0,1458.0
부채총계,309.0,153.0,151.0,107.0,113.0,128.0,160.0,185.0
자본총계,965.0,1002.0,1045.0,1053.0,1078.0,1110.0,1180.0,1273.0
자본총계(지배),965.0,1002.0,1045.0,1053.0,1078.0,1110.0,1180.0,1273.0
자본총계(비지배),,,,,,,,
자본금,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
영업활동현금흐름,327.0,-110.0,163.0,46.0,98.0,82.0,121.0,138.0
투자활동현금흐름,-73.0,20.0,-91.0,148.0,-136.0,26.0,-3.0,-2.0
재무활동현금흐름,1.0,-37.0,-34.0,-37.0,-28.0,-33.0,-17.0,-18.0
CAPEX,61.0,27.0,7.0,5.0,4.0,2.0,2.0,2.0
FCF,267.0,-137.0,156.0,41.0,94.0,90.0,160.0,188.0
이자발생부채,,,,,,,,
영업이익률,19.91,15.83,14.16,11.3,12.58,13.34,16.49,18.32
순이익률,16.48,15.03,13.11,11.01,12.8,13.99,15.59,17.23
ROE(%),11.89,7.74,7.61,4.29,4.97,5.89,7.6,8.97
ROA(%),9.12,6.27,6.62,3.82,4.51,5.31,6.74,7.86
부채비율,32.07,15.31,14.42,10.19,10.49,11.57,13.6,14.53
자본유보율,2484.72,2559.7,2648.86,2662.82,2716.5,,,
EPS(원),1117.0,784.0,802.0,464.0,546.0,665.0,897.0,1134.0
PER(배),10.25,15.68,17.51,24.78,22.06,21.51,15.95,12.61
BPS(원),17148.0,17800.0,18576.0,18710.0,19166.0,19736.0,20981.0,22625.0
PBR(배),0.67,0.69,0.76,0.61,0.63,0.72,0.68,0.63
현금DPS(원),650.0,600.0,660.0,500.0,580.0,300.0,310.0,320.0
현금배당수익률,5.68,4.88,4.7,4.35,4.81,2.1,2.17,2.24
현금배당성향(%),33.74,44.36,47.69,62.47,61.57,0.45,0.35,0.28
발행주식수(보통주),9702706.0,9702706.0,9702706.0,9702706.0,9702706.0,,,
