주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1362.0,1390.0,1426.0,1138.0,1096.0,,,
영업이익,-2.0,3.0,10.0,-151.0,-216.0,,,
영업이익(발표기준),-2.0,3.0,10.0,-151.0,-216.0,,,
세전계속사업이익,-19.0,-12.0,1.0,-173.0,1947.0,,,
당기순이익,-19.0,-12.0,-5.0,-163.0,1434.0,,,
당기순이익(지배),-19.0,-12.0,-5.0,-162.0,1435.0,,,
당기순이익(비지배),,,,-1.0,-1.0,,,
자산총계,1338.0,1387.0,2174.0,2233.0,6240.0,,,
부채총계,590.0,619.0,405.0,490.0,3220.0,,,
자본총계,747.0,767.0,1769.0,1743.0,3019.0,,,
자본총계(지배),747.0,767.0,1769.0,1738.0,3019.0,,,
자본총계(비지배),,,,5.0,,,,
자본금,416.0,438.0,646.0,646.0,646.0,,,
영업활동현금흐름,-17.0,-28.0,-92.0,-98.0,27.0,,,
투자활동현금흐름,-49.0,-51.0,-206.0,-128.0,-386.0,,,
재무활동현금흐름,150.0,20.0,835.0,-20.0,102.0,,,
CAPEX,14.0,19.0,14.0,19.0,11.0,,,
FCF,-31.0,-47.0,-105.0,-118.0,16.0,,,
이자발생부채,443.0,466.0,297.0,270.0,356.0,,,
영업이익률,-0.18,0.2,0.73,-13.26,-19.71,,,
순이익률,-1.41,-0.9,-0.36,-14.33,130.78,,,
ROE(%),-2.55,-1.65,-0.41,-9.23,60.32,,,
ROA(%),-1.51,-0.92,-0.29,-7.4,33.84,,,
부채비율,78.95,80.71,22.88,28.11,106.66,,,
자본유보율,48.13,44.31,152.65,127.67,348.59,,,
EPS(원),-23.0,-15.0,-5.0,-125.0,1111.0,,,
PER(배),-27.97,-61.52,-415.91,-16.27,1.04,,,
BPS(원),899.0,876.0,1370.0,1346.0,2339.0,,,
PBR(배),0.72,1.04,1.6,1.52,0.5,,,
현금DPS(원),0.0,0.0,0.0,,,,,
현금배당수익률,0.0,0.0,0.0,,,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),83115210.0,87619710.0,129124213.0,129124213.0,129124213.0,,,
