주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1589.0,1820.0,2162.0,2407.0,2655.0,2984.0,3371.0,3762.0
영업이익,155.0,178.0,231.0,291.0,253.0,355.0,429.0,403.0
영업이익(발표기준),155.0,178.0,231.0,291.0,253.0,,,
세전계속사업이익,156.0,211.0,232.0,278.0,235.0,352.0,425.0,397.0
당기순이익,122.0,156.0,173.0,197.0,103.0,266.0,324.0,301.0
당기순이익(지배),123.0,157.0,177.0,202.0,107.0,272.0,329.0,306.0
당기순이익(비지배),-1.0,-1.0,-4.0,-5.0,-5.0,,,
자산총계,1601.0,1806.0,1947.0,2147.0,2272.0,2546.0,2822.0,3131.0
부채총계,369.0,461.0,461.0,527.0,591.0,687.0,752.0,826.0
자본총계,1233.0,1345.0,1487.0,1620.0,1681.0,1864.0,2127.0,2301.0
자본총계(지배),1225.0,1339.0,1482.0,1614.0,1680.0,1868.0,2134.0,2314.0
자본총계(비지배),7.0,6.0,5.0,6.0,1.0,,,
자본금,78.0,82.0,86.0,88.0,91.0,94.0,94.0,93.0
영업활동현금흐름,123.0,174.0,258.0,208.0,43.0,384.0,401.0,375.0
투자활동현금흐름,-168.0,-139.0,-227.0,-202.0,-198.0,-236.0,-172.0,-124.0
재무활동현금흐름,-5.0,-13.0,-53.0,-58.0,53.0,-28.0,-64.0,-68.0
CAPEX,98.0,158.0,198.0,173.0,147.0,218.0,161.0,111.0
FCF,25.0,16.0,60.0,35.0,-104.0,120.0,170.0,330.0
이자발생부채,30.0,30.0,,,100.0,,,
영업이익률,9.78,9.78,10.68,12.11,9.53,11.89,12.71,10.71
순이익률,7.7,8.57,8.02,8.19,3.87,8.91,9.61,7.99
ROE(%),10.49,12.27,12.55,13.08,6.52,15.35,16.44,13.74
ROA(%),7.96,9.16,9.24,9.63,4.65,11.04,12.07,10.1
부채비율,29.93,34.28,31.0,32.51,35.13,36.86,35.35,35.91
자본유보율,1479.71,1543.21,1632.26,1765.73,1784.87,,,
EPS(원),645.0,824.0,926.0,1060.0,562.0,1425.0,1722.0,1600.0
PER(배),13.3,15.24,17.18,17.15,36.15,13.75,11.38,12.25
BPS(원),6466.0,7068.0,7822.0,8582.0,8933.0,9934.0,11350.0,12305.0
PBR(배),1.33,1.78,2.03,2.12,2.28,1.97,1.73,1.59
현금DPS(원),61.0,128.0,180.0,241.0,248.0,307.0,324.0,367.0
현금배당수익률,0.71,1.02,1.13,1.32,1.22,1.57,1.66,1.87
현금배당성향(%),9.4,15.46,19.23,22.34,43.35,0.22,0.19,0.23
발행주식수(보통주),19098606.0,19098606.0,19098606.0,19098606.0,19098606.0,,,
