주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2938.0,2452.0,2373.0,2008.0,1825.0,,,
영업이익,73.0,-113.0,-105.0,-125.0,-181.0,,,
영업이익(발표기준),73.0,-113.0,-105.0,-125.0,-181.0,,,
세전계속사업이익,-4.0,-245.0,-234.0,-173.0,-151.0,,,
당기순이익,0.0,-242.0,-235.0,-175.0,-130.0,,,
당기순이익(지배),5.0,-236.0,-235.0,-169.0,-120.0,,,
당기순이익(비지배),-5.0,-6.0,0.0,-6.0,-10.0,,,
자산총계,5255.0,5064.0,5195.0,4841.0,4135.0,,,
부채총계,3251.0,3297.0,3336.0,3179.0,2646.0,,,
자본총계,2004.0,1767.0,1859.0,1662.0,1489.0,,,
자본총계(지배),1946.0,1715.0,1807.0,1616.0,1489.0,,,
자본총계(비지배),58.0,51.0,52.0,46.0,,,,
자본금,84.0,84.0,84.0,84.0,84.0,,,
영업활동현금흐름,65.0,-19.0,20.0,44.0,-115.0,,,
투자활동현금흐름,32.0,-8.0,1.0,144.0,470.0,,,
재무활동현금흐름,-80.0,43.0,-65.0,-178.0,-363.0,,,
CAPEX,7.0,57.0,2.0,2.0,2.0,,,
FCF,58.0,-76.0,18.0,42.0,-116.0,,,
이자발생부채,2614.0,2683.0,2623.0,2472.0,2075.0,,,
영업이익률,2.49,-4.61,-4.43,-6.21,-9.95,,,
순이익률,0.0,-9.86,-9.89,-8.73,-7.15,,,
ROE(%),0.25,-12.87,-13.33,-9.87,-7.76,,,
ROA(%),0.0,-4.69,-4.58,-3.49,-2.9,,,
부채비율,162.21,186.62,179.43,191.29,177.71,,,
자본유보율,2431.24,2144.58,1866.22,1663.22,1512.5,,,
EPS(원),285.0,-14024.0,-13977.0,-10057.0,-7169.0,,,
PER(배),98.59,-2.45,-4.39,-2.61,-2.69,,,
BPS(원),170761.0,150535.0,158604.0,141856.0,130677.0,,,
PBR(배),0.16,0.23,0.39,0.18,0.15,,,
현금DPS(원),0.0,0.0,0.0,0.0,500.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,2.59,,,
현금배당성향(%),0.0,0.0,0.0,0.0,-4.73,,,
발행주식수(보통주),1680000.0,1680000.0,1680000.0,1680000.0,1680000.0,,,
