주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2382.0,1895.0,1324.0,2409.0,2574.0,,,
영업이익,-41.0,-3.0,-23.0,18.0,62.0,,,
영업이익(발표기준),-41.0,-3.0,-14.0,-22.0,62.0,,,
세전계속사업이익,-103.0,11.0,-23.0,-17.0,41.0,,,
당기순이익,-83.0,11.0,-84.0,-113.0,50.0,,,
당기순이익(지배),-81.0,11.0,-83.0,-129.0,44.0,,,
당기순이익(비지배),-2.0,0.0,-1.0,16.0,6.0,,,
자산총계,2349.0,1983.0,2172.0,4246.0,4048.0,,,
부채총계,1133.0,776.0,977.0,1813.0,1423.0,,,
자본총계,1216.0,1206.0,1196.0,2433.0,2625.0,,,
자본총계(지배),1217.0,1208.0,1198.0,1177.0,1194.0,,,
자본총계(비지배),-1.0,-2.0,-2.0,1256.0,1431.0,,,
자본금,140.0,143.0,234.0,234.0,234.0,,,
영업활동현금흐름,-29.0,93.0,18.0,127.0,158.0,,,
투자활동현금흐름,-14.0,255.0,-243.0,-9.0,-87.0,,,
재무활동현금흐름,38.0,-216.0,63.0,120.0,-209.0,,,
CAPEX,6.0,13.0,2.0,207.0,66.0,,,
FCF,-35.0,80.0,16.0,-81.0,92.0,,,
이자발생부채,328.0,110.0,77.0,1161.0,792.0,,,
영업이익률,-1.74,-0.18,-1.72,0.76,2.43,,,
순이익률,-3.49,0.58,-6.31,-4.69,1.94,,,
ROE(%),-6.41,0.95,-6.87,-10.82,3.72,,,
ROA(%),-3.48,0.51,-4.02,-3.52,1.2,,,
부채비율,93.2,64.36,81.67,74.51,54.18,,,
자본유보율,737.59,730.03,405.56,347.01,356.15,,,
EPS(원),-232.0,32.0,-201.0,-275.0,94.0,,,
PER(배),-3.03,27.19,-4.96,-3.39,8.55,,,
BPS(원),3742.0,3624.0,2732.0,2684.0,2723.0,,,
PBR(배),0.19,0.24,0.36,0.35,0.3,,,
현금DPS(원),0.0,0.0,0.0,0.0,20.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,2.48,,,
현금배당성향(%),0.0,0.0,0.0,0.0,19.86,,,
발행주식수(보통주),35467369.0,36274078.0,46803136.0,46803136.0,46803136.0,,,
