주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,7815.0,8267.0,7439.0,6474.0,7037.0,7959.0,8699.0,9124.0
영업이익,335.0,451.0,488.0,443.0,300.0,332.0,572.0,571.0
영업이익(발표기준),335.0,459.0,488.0,443.0,300.0,,,
세전계속사업이익,383.0,531.0,476.0,448.0,354.0,393.0,620.0,628.0
당기순이익,255.0,409.0,356.0,341.0,271.0,283.0,469.0,479.0
당기순이익(지배),251.0,399.0,337.0,328.0,265.0,288.0,454.0,461.0
당기순이익(비지배),4.0,10.0,19.0,12.0,6.0,,,
자산총계,4717.0,5121.0,5076.0,5320.0,5481.0,5522.0,5774.0,6083.0
부채총계,1224.0,1296.0,1010.0,1020.0,1053.0,1084.0,1083.0,1057.0
자본총계,3492.0,3825.0,4066.0,4300.0,4428.0,4648.0,5045.0,5424.0
자본총계(지배),3441.0,3764.0,3985.0,4216.0,4346.0,4561.0,4953.0,5327.0
자본총계(비지배),51.0,61.0,81.0,84.0,82.0,,,
자본금,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0
영업활동현금흐름,189.0,371.0,424.0,638.0,393.0,379.0,512.0,605.0
투자활동현금흐름,-323.0,-101.0,-414.0,-123.0,-412.0,-363.0,-471.0,-411.0
재무활동현금흐름,-29.0,-35.0,-199.0,-196.0,-218.0,-166.0,-159.0,-153.0
CAPEX,115.0,205.0,238.0,201.0,235.0,312.0,401.0,339.0
FCF,74.0,165.0,186.0,437.0,158.0,,,
이자발생부채,474.0,522.0,412.0,316.0,242.0,,,
영업이익률,4.28,5.46,6.57,6.84,4.26,4.17,6.58,6.26
순이익률,3.27,4.95,4.78,5.26,3.85,3.56,5.39,5.25
ROE(%),7.43,11.07,8.7,8.0,6.19,6.48,9.55,8.96
ROA(%),5.54,8.32,6.98,6.55,5.02,5.15,8.3,8.09
부채비율,35.05,33.87,24.84,23.71,23.78,23.32,21.46,19.48
자본유보율,1285.31,1413.11,1519.87,1621.66,1691.25,,,
EPS(원),5190.0,8243.0,6968.0,6782.0,5475.0,5961.0,9390.0,9519.0
PER(배),12.31,7.12,6.92,8.76,12.77,11.29,7.17,7.07
BPS(원),71094.0,77767.0,82337.0,87108.0,91390.0,95915.0,104156.0,112033.0
PBR(배),0.9,0.75,0.59,0.68,0.76,0.7,0.65,0.6
현금DPS(원),1500.0,1750.0,1750.0,2000.0,2000.0,2000.0,2500.0,2500.0
현금배당수익률,2.35,2.98,3.63,3.37,2.86,2.97,3.71,3.71
현금배당성향(%),28.9,21.23,25.12,29.49,35.89,0.34,0.27,0.26
발행주식수(보통주),4840000.0,4840000.0,4840000.0,4840000.0,4840000.0,,,
