주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,3988.0,3793.0,3888.0,4027.0,4245.0,,,
영업이익,109.0,104.0,182.0,169.0,142.0,,,
영업이익(발표기준),109.0,104.0,182.0,169.0,142.0,,,
세전계속사업이익,96.0,95.0,201.0,172.0,171.0,,,
당기순이익,77.0,67.0,145.0,118.0,99.0,,,
당기순이익(지배),77.0,67.0,147.0,120.0,97.0,,,
당기순이익(비지배),0.0,0.0,-2.0,-2.0,1.0,,,
자산총계,2300.0,2310.0,2402.0,2622.0,2848.0,,,
부채총계,1189.0,1138.0,1110.0,1232.0,1381.0,,,
자본총계,1111.0,1172.0,1292.0,1390.0,1467.0,,,
자본총계(지배),1110.0,1172.0,1293.0,1393.0,1469.0,,,
자본총계(비지배),1.0,1.0,-1.0,-3.0,-1.0,,,
자본금,33.0,33.0,33.0,33.0,33.0,,,
영업활동현금흐름,71.0,104.0,132.0,52.0,62.0,,,
투자활동현금흐름,23.0,-22.0,-30.0,-49.0,-118.0,,,
재무활동현금흐름,-100.0,-27.0,-93.0,-15.0,78.0,,,
CAPEX,20.0,26.0,34.0,62.0,20.0,,,
FCF,52.0,78.0,98.0,-10.0,41.0,,,
이자발생부채,618.0,601.0,520.0,637.0,728.0,,,
영업이익률,2.72,2.73,4.67,4.19,3.35,,,
순이익률,1.93,1.77,3.73,2.93,2.33,,,
ROE(%),7.16,5.85,11.96,8.92,6.8,,,
ROA(%),3.45,2.91,6.16,4.7,3.61,,,
부채비율,107.04,97.06,85.93,88.68,94.09,,,
자본유보율,3286.45,3445.17,3845.39,4176.96,4433.87,,,
EPS(원),11732.0,10191.0,22504.0,18277.0,14847.0,,,
PER(배),4.09,7.06,4.44,5.64,6.5,,,
BPS(원),169465.0,179286.0,198072.0,215678.0,227761.0,,,
PBR(배),0.28,0.4,0.5,0.48,0.42,,,
현금DPS(원),1000.0,1000.0,1300.0,1500.0,2000.0,,,
현금배당수익률,2.08,1.39,1.3,1.46,2.07,,,
현금배당성향(%),8.52,9.79,5.76,8.09,13.26,,,
발행주식수(보통주),655200.0,655200.0,655200.0,655200.0,655200.0,,,
