주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,5303.0,5739.0,6228.0,6848.0,6839.0,,,
영업이익,204.0,182.0,335.0,433.0,414.0,,,
영업이익(발표기준),204.0,235.0,336.0,433.0,414.0,,,
세전계속사업이익,215.0,-131.0,2.0,114.0,569.0,,,
당기순이익,162.0,-93.0,3.0,-144.0,569.0,,,
당기순이익(지배),178.0,-109.0,2.0,-87.0,540.0,,,
당기순이익(비지배),-17.0,17.0,2.0,-57.0,28.0,,,
자산총계,10144.0,10307.0,10829.0,11966.0,13514.0,,,
부채총계,7784.0,8230.0,8126.0,9190.0,9766.0,,,
자본총계,2360.0,2078.0,2703.0,2776.0,3747.0,,,
자본총계(지배),1054.0,939.0,1037.0,1166.0,1676.0,,,
자본총계(비지배),1307.0,1138.0,1666.0,1610.0,2071.0,,,
자본금,257.0,270.0,283.0,307.0,310.0,,,
영업활동현금흐름,-540.0,-172.0,-240.0,-292.0,105.0,,,
투자활동현금흐름,416.0,-19.0,-382.0,-510.0,146.0,,,
재무활동현금흐름,153.0,212.0,630.0,1189.0,-335.0,,,
CAPEX,70.0,96.0,77.0,107.0,173.0,,,
FCF,-610.0,-268.0,-316.0,-399.0,-68.0,,,
이자발생부채,5246.0,5748.0,5716.0,5839.0,6454.0,,,
영업이익률,3.85,3.18,5.37,6.33,6.06,,,
순이익률,3.05,-1.62,0.05,-2.1,8.31,,,
ROE(%),19.5,-10.98,0.18,-7.87,38.02,,,
ROA(%),1.55,-0.91,0.03,-1.26,4.46,,,
부채비율,329.8,396.13,300.61,331.08,260.63,,,
자본유보율,338.8,276.14,288.37,284.41,447.3,,,
EPS(원),303.0,-186.0,3.0,-144.0,857.0,,,
PER(배),7.53,-12.31,2802.82,-60.33,9.77,,,
BPS(원),1804.0,1608.0,1770.0,1872.0,2655.0,,,
PBR(배),1.26,1.42,4.88,4.65,3.15,,,
현금DPS(원),22.0,23.0,43.0,74.0,74.0,80.0,80.0,80.0
현금배당수익률,0.96,1.0,0.5,0.84,0.88,0.97,0.97,0.97
현금배당성향(%),7.14,-12.21,1396.77,-52.84,8.59,,,
발행주식수(보통주),58898541.0,58898542.0,58898542.0,62531887.0,63258557.0,,,
