주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,22970.0,29090.0,32517.0,37153.0,40115.0,48242.0,54576.0,59447.0
영업이익,866.0,1390.0,772.0,790.0,731.0,2396.0,2990.0,3408.0
영업이익(발표기준),866.0,1390.0,772.0,790.0,731.0,,,
세전계속사업이익,160.0,1138.0,440.0,524.0,448.0,2209.0,2810.0,3294.0
당기순이익,108.0,735.0,185.0,278.0,253.0,1616.0,2062.0,2426.0
당기순이익(지배),108.0,735.0,185.0,278.0,253.0,1632.0,2077.0,2426.0
당기순이익(비지배),,,,,0.0,,,
자산총계,17121.0,19075.0,21767.0,20410.0,22499.0,23492.0,25600.0,27865.0
부채총계,10335.0,11775.0,14328.0,13794.0,15818.0,15350.0,15543.0,15523.0
자본총계,6786.0,7300.0,7439.0,6615.0,6681.0,8150.0,10069.0,12353.0
자본총계(지배),6786.0,7300.0,7439.0,6615.0,6675.0,8139.0,10057.0,12356.0
자본총계(비지배),,,,,7.0,,,
자본금,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
영업활동현금흐름,1525.0,1221.0,1220.0,1208.0,2072.0,2210.0,2516.0,3369.0
투자활동현금흐름,-2853.0,-1407.0,-2040.0,1481.0,-1621.0,-1001.0,-1035.0,-1022.0
재무활동현금흐름,851.0,-203.0,2202.0,-2450.0,853.0,-1300.0,-448.0,-1047.0
CAPEX,2184.0,1300.0,1110.0,668.0,649.0,726.0,689.0,696.0
FCF,-658.0,-79.0,110.0,540.0,1423.0,1612.0,1664.0,2580.0
이자발생부채,5886.0,5986.0,8582.0,7515.0,8701.0,,,
영업이익률,3.77,4.78,2.37,2.13,1.82,4.97,5.48,5.73
순이익률,0.47,2.53,0.57,0.75,0.63,3.35,3.78,4.08
ROE(%),1.58,10.43,2.51,3.96,3.81,22.04,22.83,21.64
ROA(%),0.66,4.06,0.91,1.32,1.18,7.03,8.4,9.07
부채비율,152.31,161.31,192.59,208.52,236.74,188.34,154.36,125.66
자본유보율,242.23,270.08,275.96,283.93,289.06,,,
EPS(원),270.0,1837.0,462.0,696.0,632.0,4081.0,5192.0,6064.0
PER(배),246.07,49.75,167.3,69.2,134.31,26.46,20.8,17.81
BPS(원),17243.0,18549.0,18904.0,17476.0,17633.0,21501.0,26568.0,32643.0
PBR(배),3.86,4.93,4.09,2.76,4.81,5.02,4.07,3.31
현금DPS(원),150.0,350.0,350.0,350.0,350.0,354.0,358.0,362.0
현금배당수익률,0.23,0.38,0.45,0.73,0.41,0.33,0.33,0.33
현금배당성향(%),54.95,18.79,74.73,47.74,52.54,0.09,0.07,0.06
발행주식수(보통주),39248121.0,39248121.0,39248121.0,39248121.0,39248121.0,,,
