주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,225972.0,214474.0,222333.0,253558.0,392293.0,,,
영업이익,20270.0,19591.0,18211.0,16769.0,40153.0,47195.0,49164.0,51427.0
영업이익(발표기준),20270.0,19591.0,18211.0,16769.0,40153.0,,,
세전계속사업이익,18153.0,19014.0,21647.0,26287.0,41384.0,48587.0,49960.0,52356.0
당기순이익,12747.0,14151.0,17273.0,21902.0,33435.0,35228.0,36289.0,38044.0
당기순이익(지배),12715.0,14007.0,16983.0,21437.0,33114.0,34964.0,35543.0,36832.0
당기순이익(비지배),32.0,144.0,290.0,464.0,320.0,,,
자산총계,2921676.0,3083557.0,3290655.0,3756737.0,4367856.0,4660165.0,4869860.0,5062936.0
부채총계,2661853.0,2808430.0,3001627.0,3444123.0,4027408.0,4301360.0,4484925.0,4647021.0
자본총계,259823.0,275127.0,289027.0,312614.0,340448.0,358806.0,384933.0,415914.0
자본총계(지배),259823.0,273151.0,286806.0,309980.0,340387.0,357071.0,383193.0,413166.0
자본총계(비지배),,1976.0,2221.0,2634.0,61.0,,,
자본금,19318.0,19318.0,19318.0,20906.0,20906.0,20909.0,20909.0,20910.0
영업활동현금흐름,-63455.0,32767.0,21936.0,11250.0,-48360.0,,,
투자활동현금흐름,41788.0,-16843.0,-50753.0,-44385.0,-87294.0,,,
재무활동현금흐름,17071.0,-7551.0,32553.0,31813.0,146887.0,,,
CAPEX,1535.0,2020.0,2292.0,3972.0,2984.0,,,
FCF,,,,,,,,
이자발생부채,378073.0,411094.0,449048.0,494778.0,618388.0,,,
영업이익률,8.97,9.13,8.19,6.61,10.23,,,
순이익률,5.64,6.6,7.77,8.64,8.52,,,
ROE(%),5.03,5.26,6.07,7.18,10.18,10.03,9.6,9.25
ROA(%),0.44,0.47,0.54,0.62,0.82,0.78,0.76,0.77
부채비율,1024.49,1020.78,1038.53,1101.72,1182.97,1198.8,1165.12,1117.3
자본유보율,1245.01,1324.23,1396.19,1429.9,1564.67,,,
EPS(원),3291.0,3626.0,4396.0,5459.0,7920.0,8362.0,8501.0,8809.0
PER(배),12.84,9.97,7.54,7.84,8.01,6.18,6.08,5.87
BPS(원),67250.0,70700.0,74234.0,77815.0,85302.0,90116.0,96709.0,104273.0
PBR(배),0.63,0.51,0.45,0.55,0.74,0.57,0.53,0.5
현금DPS(원),500.0,780.0,980.0,1250.0,1920.0,2051.0,2185.0,2291.0
현금배당수익률,1.18,2.16,2.96,2.92,3.03,3.97,4.23,4.43
현금배당성향(%),15.19,21.51,22.29,23.23,23.15,0.25,0.26,0.26
발행주식수(보통주),386351693.0,386351693.0,386351693.0,418111537.0,418111537.0,,,
