주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,3500.0,4148.0,3934.0,3990.0,4540.0,5060.0,6607.0,7638.0
영업이익,-148.0,-286.0,144.0,290.0,495.0,543.0,914.0,1182.0
영업이익(발표기준),-148.0,-286.0,-308.0,290.0,495.0,,,
세전계속사업이익,6.0,135.0,793.0,203.0,416.0,593.0,960.0,1217.0
당기순이익,-90.0,-19.0,-633.0,406.0,422.0,489.0,784.0,960.0
당기순이익(지배),-73.0,34.0,-383.0,393.0,422.0,485.0,780.0,956.0
당기순이익(비지배),-17.0,-53.0,-249.0,13.0,,,,
자산총계,5808.0,5961.0,4367.0,3908.0,6503.0,6975.0,7790.0,8674.0
부채총계,2954.0,3034.0,2039.0,961.0,1199.0,1597.0,1908.0,2136.0
자본총계,2854.0,2927.0,2328.0,2947.0,5304.0,5378.0,5878.0,6535.0
자본총계(지배),2690.0,2713.0,2331.0,2864.0,5304.0,5355.0,5838.0,6535.0
자본총계(비지배),165.0,214.0,-2.0,84.0,,,,
자본금,196.0,196.0,196.0,196.0,230.0,230.0,230.0,230.0
영업활동현금흐름,-41.0,-555.0,349.0,729.0,612.0,620.0,964.0,1233.0
투자활동현금흐름,-498.0,-195.0,755.0,-503.0,-2195.0,-612.0,-680.0,-450.0
재무활동현금흐름,383.0,905.0,-1049.0,-235.0,1802.0,-112.0,-188.0,-270.0
CAPEX,525.0,221.0,127.0,313.0,177.0,695.0,454.0,221.0
FCF,-566.0,-776.0,221.0,417.0,435.0,-97.0,435.0,986.0
이자발생부채,1161.0,1981.0,940.0,132.0,117.0,,,
영업이익률,-4.24,-6.88,3.67,7.27,10.91,10.72,13.84,15.47
순이익률,-2.57,-0.46,-16.08,10.18,9.29,9.66,11.87,12.56
ROE(%),-2.72,1.25,-15.2,15.14,10.33,9.1,13.95,15.46
ROA(%),-1.71,-0.32,-12.25,9.82,8.11,7.26,10.63,11.66
부채비율,103.48,103.66,87.56,32.6,22.6,29.69,32.46,32.69
자본유보율,1243.15,1262.48,1054.46,1255.73,2066.05,,,
EPS(원),-181.0,83.0,-946.0,971.0,1000.0,1053.0,1693.0,2074.0
PER(배),-56.91,82.96,-12.28,13.91,38.3,52.63,32.73,26.71
BPS(원),6642.0,6699.0,5755.0,7071.0,11531.0,11614.0,12661.0,14173.0
PBR(배),1.55,1.03,2.02,1.91,3.32,4.77,4.38,3.91
현금DPS(원),0.0,0.0,0.0,48.0,650.0,650.0,650.0,650.0
현금배당수익률,0.0,0.0,0.0,0.36,1.7,1.17,1.17,1.17
현금배당성향(%),0.0,0.0,0.0,4.99,70.87,0.62,0.38,0.31
발행주식수(보통주),40494073.0,40494073.0,40494073.0,40494073.0,46000000.0,,,
