주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,25293.0,25203.0,30636.0,28133.0,24523.0,19633.0,15790.0,16593.0
영업이익,-696.0,-1450.0,-2234.0,-793.0,-1167.0,664.0,-662.0,209.0
영업이익(발표기준),-696.0,-1450.0,-794.0,-793.0,-1167.0,,,
세전계속사업이익,-2571.0,-3197.0,-4612.0,-3173.0,-2763.0,-556.0,-1582.0,-697.0
당기순이익,-1902.0,-2998.0,-3923.0,-3134.0,-2780.0,-584.0,-1518.0,-676.0
당기순이익(지배),-1890.0,-2993.0,-3922.0,-3134.0,-2780.0,-46.0,-1518.0,-676.0
당기순이익(비지배),-12.0,-5.0,-1.0,0.0,0.0,,,
자산총계,66834.0,64703.0,57548.0,52789.0,42067.0,40299.0,38575.0,37602.0
부채총계,50444.0,48972.0,45767.0,43613.0,36295.0,35006.0,34638.0,34350.0
자본총계,16390.0,15731.0,11780.0,9176.0,5772.0,5298.0,3937.0,3252.0
자본총계(지배),16373.0,15738.0,11788.0,9184.0,5779.0,5306.0,3946.0,3260.0
자본총계(비지배),17.0,-7.0,-7.0,-7.0,-7.0,,,
자본금,3464.0,5114.0,5114.0,5303.0,5303.0,5302.0,5302.0,5302.0
영업활동현금흐름,-3213.0,-2383.0,2594.0,-368.0,3855.0,3569.0,1391.0,912.0
투자활동현금흐름,-528.0,2041.0,-330.0,-854.0,1984.0,766.0,796.0,774.0
재무활동현금흐름,2379.0,-2113.0,-4187.0,912.0,-5723.0,-1070.0,-670.0,-955.0
CAPEX,467.0,467.0,479.0,630.0,305.0,155.0,155.0,155.0
FCF,-3681.0,-2851.0,2115.0,-997.0,3549.0,,,
이자발생부채,37731.0,33904.0,30506.0,31345.0,24655.0,,,
영업이익률,-2.75,-5.75,-7.29,-2.82,-4.76,3.38,-4.19,1.26
순이익률,-7.52,-11.9,-12.8,-11.14,-11.34,-2.98,-9.61,-4.07
ROE(%),-11.28,-18.64,-28.5,-29.89,-37.16,-0.84,-32.8,-18.75
ROA(%),-2.87,-4.56,-6.42,-5.68,-5.86,-1.42,-3.85,-1.77
부채비율,307.77,311.31,388.5,475.29,628.81,660.74,879.81,1056.26
자본유보율,358.79,186.9,99.41,40.16,-10.11,,,
EPS(원),-2618.0,-3491.0,-3834.0,-3012.0,-2621.0,-44.0,-1431.0,-637.0
PER(배),-4.18,-1.27,-1.02,-1.12,-1.26,-59.85,-1.83,-4.11
BPS(원),21138.0,15390.0,11527.0,8662.0,5451.0,5005.0,3721.0,3075.0
PBR(배),0.52,0.29,0.34,0.39,0.61,0.52,0.7,0.85
현금DPS(원),0.0,0.0,0.0,0.0,,0.0,0.0,0.0
현금배당수익률,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),77486061.0,102288465.0,102288465.0,106052508.0,106052508.0,,,
