주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,6665.0,7220.0,9105.0,7957.0,8779.0,,,
영업이익,520.0,453.0,849.0,652.0,595.0,,,
영업이익(발표기준),520.0,453.0,849.0,922.0,595.0,,,
세전계속사업이익,604.0,561.0,935.0,785.0,510.0,,,
당기순이익,485.0,448.0,747.0,840.0,535.0,,,
당기순이익(지배),485.0,454.0,727.0,800.0,494.0,,,
당기순이익(비지배),0.0,-6.0,19.0,40.0,41.0,,,
자산총계,7983.0,9716.0,10645.0,11155.0,7786.0,,,
부채총계,2002.0,3213.0,3391.0,3251.0,2658.0,,,
자본총계,5981.0,6503.0,7254.0,7905.0,5128.0,,,
자본총계(지배),5972.0,6415.0,7150.0,7767.0,4941.0,,,
자본총계(비지배),9.0,88.0,104.0,138.0,187.0,,,
자본금,119.0,119.0,119.0,119.0,50.0,,,
영업활동현금흐름,491.0,595.0,1147.0,1361.0,798.0,,,
투자활동현금흐름,-777.0,-768.0,-1227.0,-739.0,-451.0,,,
재무활동현금흐름,279.0,339.0,-52.0,-230.0,-509.0,,,
CAPEX,573.0,606.0,418.0,486.0,402.0,,,
FCF,-83.0,-11.0,729.0,875.0,395.0,,,
이자발생부채,981.0,1649.0,1614.0,1432.0,923.0,,,
영업이익률,7.81,6.27,9.33,8.2,6.78,,,
순이익률,7.28,6.21,8.2,10.55,6.09,,,
ROE(%),8.44,7.34,10.72,10.73,7.77,,,
ROA(%),6.35,5.07,7.33,7.7,5.65,,,
부채비율,33.48,49.41,46.74,41.12,51.84,,,
자본유보율,5009.75,5356.94,5946.31,6564.42,15751.13,,,
EPS(원),2046.0,1915.0,3066.0,3372.0,2199.0,,,
PER(배),13.36,14.38,11.17,10.62,14.53,,,
BPS(원),28876.0,30954.0,34504.0,37478.0,56602.0,,,
PBR(배),0.95,0.89,0.99,0.96,0.56,,,
현금DPS(원),100.0,150.0,250.0,350.0,700.0,,,
현금배당수익률,0.37,0.54,0.73,0.98,2.19,,,
현금배당성향(%),4.26,6.84,7.12,9.06,1.24,,,
발행주식수(보통주),23727020.0,23727020.0,23727020.0,23727020.0,23727020.0,,,
