주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,428.0,922.0,898.0,636.0,448.0,,,
영업이익,-64.0,-94.0,7.0,-41.0,-61.0,,,
영업이익(발표기준),-64.0,-94.0,7.0,-41.0,-61.0,,,
세전계속사업이익,-57.0,-75.0,45.0,-46.0,-61.0,,,
당기순이익,-63.0,-65.0,31.0,-43.0,-42.0,,,
당기순이익(지배),-57.0,-62.0,32.0,-42.0,-46.0,,,
당기순이익(비지배),-6.0,-3.0,-1.0,-1.0,4.0,,,
자산총계,5471.0,8745.0,7029.0,5598.0,8565.0,,,
부채총계,4028.0,7316.0,5584.0,4097.0,7042.0,,,
자본총계,1443.0,1429.0,1445.0,1501.0,1522.0,,,
자본총계(지배),1415.0,1410.0,1428.0,1415.0,1387.0,,,
자본총계(비지배),28.0,19.0,17.0,86.0,135.0,,,
자본금,650.0,650.0,650.0,650.0,650.0,,,
영업활동현금흐름,-119.0,-608.0,-442.0,85.0,-1131.0,,,
투자활동현금흐름,454.0,-548.0,-5.0,48.0,92.0,,,
재무활동현금흐름,-446.0,902.0,500.0,-109.0,1287.0,,,
CAPEX,0.0,188.0,2.0,2.0,3.0,,,
FCF,,,,,,,,
이자발생부채,1039.0,1261.0,692.0,1274.0,1127.0,,,
영업이익률,-14.94,-10.18,0.75,-6.38,-13.68,,,
순이익률,-14.74,-7.01,3.47,-6.78,-9.46,,,
ROE(%),-3.51,-4.4,2.27,-2.97,-3.28,,,
ROA(%),-0.97,-0.87,0.41,-0.67,-0.65,,,
부채비율,279.19,512.09,386.43,273.0,462.6,,,
자본유보율,127.13,124.95,127.45,136.04,139.34,,,
EPS(원),-80.0,-97.0,51.0,-66.0,-78.0,,,
PER(배),-8.09,-7.61,17.22,-11.06,-14.74,,,
BPS(원),2294.0,2286.0,2316.0,2295.0,2853.0,,,
PBR(배),0.28,0.32,0.38,0.32,0.4,,,
현금DPS(원),0.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.0,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),63737067.0,63737067.0,63737067.0,63737067.0,50693589.0,,,
