주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1825.0,1654.0,1668.0,1691.0,2008.0,2644.0,,
영업이익,83.0,103.0,123.0,94.0,108.0,180.0,,
영업이익(발표기준),83.0,103.0,123.0,94.0,108.0,,,
세전계속사업이익,84.0,96.0,112.0,125.0,117.0,168.0,,
당기순이익,61.0,73.0,67.0,90.0,97.0,130.0,,
당기순이익(지배),60.0,73.0,67.0,91.0,90.0,120.0,,
당기순이익(비지배),1.0,0.0,0.0,-1.0,8.0,,,
자산총계,1414.0,1537.0,1247.0,1493.0,1681.0,1877.0,,
부채총계,877.0,935.0,423.0,508.0,638.0,728.0,,
자본총계,537.0,601.0,824.0,985.0,1043.0,1148.0,,
자본총계(지배),545.0,601.0,817.0,979.0,993.0,1088.0,,
자본총계(비지배),-8.0,1.0,6.0,7.0,50.0,,,
자본금,36.0,37.0,49.0,54.0,54.0,54.0,,
영업활동현금흐름,78.0,33.0,484.0,-260.0,159.0,44.0,,
투자활동현금흐름,-67.0,-39.0,-161.0,13.0,41.0,-106.0,,
재무활동현금흐름,19.0,31.0,-327.0,173.0,-30.0,-56.0,,
CAPEX,20.0,19.0,10.0,27.0,14.0,15.0,,
FCF,58.0,14.0,475.0,-287.0,144.0,,,
이자발생부채,553.0,595.0,129.0,230.0,256.0,,,
영업이익률,4.55,6.25,7.4,5.58,5.39,6.8,,
순이익률,3.32,4.43,4.01,5.31,4.83,4.94,,
ROE(%),11.39,12.73,9.46,10.15,9.08,11.56,,
ROA(%),4.3,4.96,4.8,6.55,6.12,7.34,,
부채비율,163.4,155.57,51.38,51.52,61.18,63.44,,
자본유보율,1725.47,1846.1,1840.46,1979.27,2075.38,,,
EPS(원),847.0,1017.0,740.0,857.0,824.0,1100.0,,
PER(배),8.05,7.98,16.43,10.35,10.88,8.96,,
BPS(원),8240.0,8817.0,9015.0,9839.0,10001.0,10877.0,,
PBR(배),0.83,0.92,1.35,0.9,0.9,0.91,,
현금DPS(원),200.0,250.0,250.0,300.0,250.0,250.0,,
현금배당수익률,2.93,3.08,2.06,3.38,2.79,2.54,,
현금배당성향(%),21.99,23.36,33.79,32.75,27.74,0.23,,
발행주식수(보통주),7100000.0,7302424.0,9719813.0,10855588.0,10867583.0,,,
