주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1359.0,1130.0,1969.0,1848.0,2763.0,,,
영업이익,117.0,-142.0,168.0,275.0,297.0,,,
영업이익(발표기준),117.0,12.0,168.0,275.0,297.0,,,
세전계속사업이익,173.0,-340.0,33.0,216.0,185.0,,,
당기순이익,128.0,-314.0,-175.0,130.0,146.0,,,
당기순이익(지배),72.0,-323.0,-169.0,59.0,84.0,,,
당기순이익(비지배),56.0,9.0,-6.0,71.0,63.0,,,
자산총계,5334.0,5663.0,6433.0,6870.0,7469.0,,,
부채총계,4393.0,5297.0,6182.0,6334.0,6820.0,,,
자본총계,941.0,366.0,251.0,536.0,649.0,,,
자본총계(지배),833.0,308.0,216.0,427.0,480.0,,,
자본총계(비지배),108.0,58.0,36.0,109.0,168.0,,,
자본금,167.0,167.0,206.0,250.0,250.0,,,
영업활동현금흐름,87.0,-13.0,351.0,-48.0,403.0,,,
투자활동현금흐름,128.0,-35.0,-49.0,49.0,127.0,,,
재무활동현금흐름,-171.0,-8.0,18.0,0.0,33.0,,,
CAPEX,129.0,60.0,61.0,17.0,15.0,,,
FCF,-42.0,-72.0,290.0,-65.0,388.0,,,
이자발생부채,776.0,754.0,655.0,517.0,552.0,,,
영업이익률,8.64,-12.52,8.51,14.85,10.76,,,
순이익률,9.4,-27.77,-8.9,7.04,5.29,,,
ROE(%),8.81,-56.62,-64.5,18.45,18.42,,,
ROA(%),2.51,-5.71,-2.9,1.96,2.04,,,
부채비율,466.89,1447.45,2458.97,1181.79,1051.26,,,
자본유보율,517.84,213.32,120.27,149.8,180.41,,,
EPS(원),219.0,-990.0,-509.0,122.0,170.0,,,
PER(배),8.72,-1.44,-2.81,21.92,15.72,,,
BPS(원),2878.0,1064.0,588.0,916.0,1030.0,,,
PBR(배),0.66,1.34,2.43,2.92,2.59,,,
현금DPS(원),0.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.0,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),32639841.0,32639841.0,40409849.0,49189958.0,49189958.0,,,
