주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1758.0,1621.0,1588.0,1725.0,1993.0,2571.0,3079.0,3478.0
영업이익,42.0,-38.0,54.0,95.0,220.0,679.0,848.0,967.0
영업이익(발표기준),42.0,-38.0,54.0,95.0,220.0,,,
세전계속사업이익,1.0,-56.0,34.0,72.0,201.0,673.0,844.0,963.0
당기순이익,4.0,-60.0,29.0,57.0,155.0,554.0,692.0,781.0
당기순이익(지배),3.0,-62.0,27.0,56.0,155.0,520.0,653.0,746.0
당기순이익(비지배),1.0,2.0,2.0,1.0,0.0,,,
자산총계,1238.0,1088.0,1129.0,1217.0,1377.0,2028.0,2817.0,3720.0
부채총계,700.0,629.0,657.0,683.0,687.0,796.0,909.0,1052.0
자본총계,538.0,460.0,473.0,534.0,690.0,1234.0,1908.0,2668.0
자본총계(지배),526.0,447.0,465.0,526.0,681.0,1205.0,1842.0,2534.0
자본총계(비지배),12.0,13.0,8.0,8.0,9.0,,,
자본금,104.0,104.0,104.0,104.0,104.0,102.0,102.0,102.0
영업활동현금흐름,104.0,37.0,138.0,127.0,207.0,500.0,716.0,870.0
투자활동현금흐름,-93.0,-16.0,-77.0,-53.0,-112.0,-154.0,-195.0,-184.0
재무활동현금흐름,-27.0,7.0,-77.0,-53.0,-60.0,-19.0,-19.0,-19.0
CAPEX,77.0,30.0,38.0,34.0,107.0,162.0,322.0,294.0
FCF,27.0,6.0,99.0,93.0,101.0,398.0,517.0,638.0
이자발생부채,349.0,322.0,293.0,311.0,205.0,,,
영업이익률,2.4,-2.37,3.4,5.49,11.06,26.41,27.53,27.79
순이익률,0.2,-3.71,1.8,3.29,7.8,21.53,22.46,22.45
ROE(%),0.49,-12.76,5.85,11.31,25.71,55.14,42.89,34.08
ROA(%),0.28,-5.16,2.58,4.84,11.99,32.51,28.55,23.89
부채비율,130.17,136.67,139.02,128.02,99.58,64.54,47.66,39.43
자본유보율,366.29,292.72,301.17,350.94,495.09,,,
EPS(원),25.0,-598.0,257.0,539.0,1493.0,5002.0,6286.0,7173.0
PER(배),229.99,-6.23,45.78,19.86,28.84,17.59,14.0,12.27
BPS(원),5130.0,4356.0,4529.0,5123.0,6641.0,11740.0,17951.0,24692.0
PBR(배),1.11,0.85,2.59,2.09,6.48,7.5,4.9,3.56
현금DPS(원),50.0,50.0,50.0,50.0,150.0,117.0,117.0,117.0
현금배당수익률,0.88,1.34,0.43,0.47,0.35,0.13,0.13,0.13
현금배당성향(%),160.71,-6.67,19.23,9.16,9.92,0.02,0.02,0.02
발행주식수(보통주),10395000.0,10395000.0,10395000.0,10395000.0,10395000.0,,,
