주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,8974.0,8887.0,7810.0,7494.0,8370.0,,,
영업이익,195.0,115.0,99.0,154.0,79.0,,,
영업이익(발표기준),195.0,115.0,99.0,168.0,79.0,,,
세전계속사업이익,127.0,1.0,32.0,24.0,16.0,,,
당기순이익,83.0,-6.0,21.0,29.0,15.0,,,
당기순이익(지배),87.0,-4.0,20.0,27.0,14.0,,,
당기순이익(비지배),-4.0,-2.0,1.0,2.0,1.0,,,
자산총계,5398.0,5113.0,5205.0,5185.0,5390.0,,,
부채총계,2699.0,2477.0,2579.0,2545.0,2788.0,,,
자본총계,2699.0,2636.0,2626.0,2640.0,2601.0,,,
자본총계(지배),2696.0,2627.0,2616.0,2628.0,2589.0,,,
자본총계(비지배),3.0,9.0,10.0,11.0,12.0,,,
자본금,208.0,208.0,208.0,208.0,208.0,,,
영업활동현금흐름,189.0,201.0,364.0,377.0,-152.0,,,
투자활동현금흐름,95.0,38.0,-219.0,163.0,-210.0,,,
재무활동현금흐름,-173.0,-360.0,-10.0,-503.0,183.0,,,
CAPEX,72.0,39.0,29.0,47.0,60.0,,,
FCF,116.0,162.0,335.0,331.0,-212.0,,,
이자발생부채,1450.0,1195.0,1263.0,829.0,1068.0,,,
영업이익률,2.17,1.29,1.26,2.05,0.94,,,
순이익률,0.93,-0.06,0.27,0.39,0.17,,,
ROE(%),3.27,-0.13,0.77,1.04,0.54,,,
ROA(%),1.57,-0.11,0.41,0.56,0.27,,,
부채비율,99.99,93.97,98.22,96.39,107.2,,,
자본유보율,1203.07,1177.44,1169.3,1173.03,1165.84,,,
EPS(원),2102.0,-84.0,485.0,657.0,336.0,,,
PER(배),9.09,-290.49,42.91,33.8,68.28,,,
BPS(원),68655.0,66896.0,66610.0,66929.0,65929.0,,,
PBR(배),0.28,0.37,0.31,0.33,0.35,,,
현금DPS(원),1000.0,600.0,600.0,600.0,600.0,,,
현금배당수익률,5.24,2.45,2.88,2.7,2.61,,,
현금배당성향(%),44.9,-672.92,116.85,86.24,168.5,,,
발행주식수(보통주),4160347.0,4160347.0,4160347.0,4160347.0,4160347.0,,,
