주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,18975.0,18723.0,19075.0,18902.0,18899.0,19194.0,19604.0,20016.0
영업이익,1611.0,937.0,1340.0,1240.0,872.0,1238.0,1403.0,1500.0
영업이익(발표기준),1611.0,937.0,1340.0,1240.0,872.0,,,
세전계속사업이익,1546.0,379.0,798.0,612.0,397.0,793.0,975.0,1081.0
당기순이익,791.0,213.0,534.0,384.0,127.0,547.0,681.0,744.0
당기순이익(지배),790.0,211.0,533.0,384.0,127.0,540.0,679.0,743.0
당기순이익(비지배),1.0,1.0,1.0,1.0,1.0,,,
자산총계,35531.0,34224.0,34605.0,34011.0,35076.0,34607.0,34720.0,34931.0
부채총계,21700.0,20944.0,21359.0,21092.0,22901.0,22457.0,22457.0,22479.0
자본총계,13831.0,13279.0,13246.0,12919.0,12175.0,12150.0,12263.0,12452.0
자본총계(지배),13826.0,13275.0,13241.0,12912.0,12168.0,12137.0,12252.0,12445.0
자본총계(비지배),5.0,4.0,5.0,7.0,7.0,,,
자본금,3688.0,3688.0,3688.0,3688.0,3688.0,3689.0,3689.0,3689.0
영업활동현금흐름,2460.0,2473.0,3040.0,1847.0,3449.0,755.0,2211.0,2405.0
투자활동현금흐름,-705.0,-678.0,-781.0,-859.0,-1042.0,-910.0,-928.0,-961.0
재무활동현금흐름,-1839.0,-1844.0,-1234.0,-1024.0,-1058.0,-87.0,-868.0,-873.0
CAPEX,1010.0,985.0,1177.0,1239.0,923.0,1008.0,989.0,1009.0
FCF,1451.0,1488.0,1863.0,608.0,2526.0,362.0,1077.0,1395.0
이자발생부채,13114.0,11740.0,11220.0,10899.0,10475.0,,,
영업이익률,8.49,5.0,7.02,6.56,4.62,6.45,7.16,7.5
순이익률,4.17,1.14,2.8,2.03,0.67,2.85,3.47,3.72
ROE(%),5.66,1.56,4.02,2.94,1.01,4.44,5.57,6.02
ROA(%),2.24,0.61,1.55,1.12,0.37,1.57,1.96,2.14
부채비율,156.89,157.72,161.25,163.26,188.1,184.84,183.13,180.53
자본유보율,306.86,285.43,283.43,271.98,254.67,,,
EPS(원),1117.0,297.0,747.0,538.0,178.0,758.0,953.0,1043.0
PER(배),19.73,78.36,31.31,39.18,135.43,22.18,17.63,16.11
BPS(원),20216.0,19024.0,18975.0,18504.0,17437.0,17392.0,17558.0,17835.0
PBR(배),1.09,1.22,1.23,1.14,1.38,0.97,0.96,0.94
현금DPS(원),1100.0,1000.0,1000.0,900.0,800.0,800.0,800.0,791.0
현금배당수익률,4.99,4.3,4.27,4.27,3.32,4.76,4.76,4.71
현금배당성향(%),95.27,330.27,131.1,163.8,440.64,1.04,0.83,0.75
발행주식수(보통주),70133611.0,70133611.0,70133611.0,70133611.0,70133611.0,,,
