주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1326.0,2362.0,2889.0,4119.0,6128.0,,,
영업이익,30.0,80.0,41.0,142.0,455.0,,,
영업이익(발표기준),30.0,80.0,41.0,142.0,455.0,,,
세전계속사업이익,52.0,72.0,27.0,42.0,421.0,,,
당기순이익,54.0,72.0,27.0,36.0,371.0,,,
당기순이익(지배),42.0,59.0,22.0,33.0,297.0,,,
당기순이익(비지배),12.0,13.0,4.0,3.0,74.0,,,
자산총계,749.0,1155.0,1467.0,1756.0,2964.0,,,
부채총계,462.0,747.0,1033.0,1264.0,2040.0,,,
자본총계,287.0,408.0,434.0,492.0,925.0,,,
자본총계(지배),283.0,393.0,415.0,473.0,835.0,,,
자본총계(비지배),4.0,14.0,19.0,19.0,90.0,,,
자본금,76.0,79.0,79.0,81.0,355.0,,,
영업활동현금흐름,41.0,202.0,327.0,399.0,1159.0,,,
투자활동현금흐름,-50.0,-176.0,-251.0,-332.0,-239.0,,,
재무활동현금흐름,20.0,153.0,-10.0,-104.0,-4.0,,,
CAPEX,15.0,117.0,123.0,89.0,136.0,,,
FCF,27.0,85.0,204.0,310.0,1023.0,,,
이자발생부채,94.0,202.0,212.0,170.0,88.0,,,
영업이익률,2.23,3.38,1.41,3.45,7.43,,,
순이익률,4.08,3.05,0.93,0.87,6.06,,,
ROE(%),,17.53,5.54,7.41,45.49,,,
ROA(%),,7.56,2.05,2.23,15.73,,,
부채비율,160.85,183.29,238.05,257.15,220.57,,,
자본유보율,272.64,398.46,426.15,465.62,135.33,,,
EPS(원),86.0,94.0,36.0,51.0,433.0,,,
PER(배),7.7,29.15,54.34,33.59,8.06,,,
BPS(원),466.0,623.0,658.0,727.0,1177.0,,,
PBR(배),1.42,4.4,2.93,2.36,2.97,,,
현금DPS(원),0.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.0,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),60813721.0,63135819.0,63135819.0,65001731.0,70959464.0,,,
