주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,6465.0,6652.0,6659.0,6490.0,6661.0,,,
영업이익,139.0,286.0,259.0,197.0,115.0,,,
영업이익(발표기준),139.0,286.0,259.0,197.0,115.0,,,
세전계속사업이익,417.0,490.0,548.0,521.0,374.0,,,
당기순이익,294.0,389.0,434.0,423.0,314.0,,,
당기순이익(지배),343.0,385.0,430.0,420.0,313.0,,,
당기순이익(비지배),-50.0,4.0,4.0,3.0,1.0,,,
자산총계,9007.0,8908.0,9184.0,9398.0,9538.0,,,
부채총계,2541.0,2139.0,2010.0,1893.0,1772.0,,,
자본총계,6466.0,6768.0,7174.0,7505.0,7766.0,,,
자본총계(지배),6419.0,6720.0,7122.0,7485.0,7746.0,,,
자본총계(비지배),46.0,48.0,52.0,19.0,20.0,,,
자본금,115.0,115.0,115.0,115.0,115.0,,,
영업활동현금흐름,292.0,171.0,342.0,250.0,293.0,,,
투자활동현금흐름,-36.0,214.0,8.0,-144.0,-71.0,,,
재무활동현금흐름,-333.0,-439.0,-60.0,-222.0,-95.0,,,
CAPEX,442.0,187.0,41.0,233.0,154.0,,,
FCF,-151.0,-16.0,301.0,17.0,139.0,,,
이자발생부채,809.0,406.0,385.0,272.0,265.0,,,
영업이익률,2.15,4.3,3.89,3.03,1.72,,,
순이익률,4.54,5.85,6.52,6.52,4.72,,,
ROE(%),5.49,5.86,6.21,5.75,4.11,,,
ROA(%),3.25,4.35,4.8,4.56,3.32,,,
부채비율,39.3,31.61,28.03,25.22,22.82,,,
자본유보율,4947.12,5315.09,5690.66,6168.23,6423.49,,,
EPS(원),1494.0,1673.0,1868.0,1828.0,1362.0,,,
PER(배),12.55,11.71,9.05,8.29,9.25,,,
BPS(원),27914.0,29220.0,30968.0,32548.0,33963.0,,,
PBR(배),0.67,0.67,0.55,0.47,0.37,,,
현금DPS(원),150.0,150.0,175.0,175.0,175.0,,,
현금배당수익률,0.8,0.77,1.04,1.16,1.39,,,
현금배당성향(%),10.13,9.04,9.41,9.62,12.8,,,
발행주식수(보통주),16800000.0,16800000.0,19308690.0,19308690.0,19308690.0,,,
