주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1833.0,1868.0,1729.0,2253.0,2247.0,,,
영업이익,80.0,120.0,85.0,202.0,275.0,,,
영업이익(발표기준),80.0,120.0,85.0,202.0,275.0,,,
세전계속사업이익,85.0,112.0,71.0,323.0,292.0,,,
당기순이익,68.0,89.0,54.0,249.0,227.0,,,
당기순이익(지배),62.0,77.0,43.0,207.0,201.0,,,
당기순이익(비지배),6.0,11.0,10.0,42.0,26.0,,,
자산총계,2537.0,2507.0,2941.0,3719.0,3636.0,,,
부채총계,819.0,707.0,1098.0,1483.0,1163.0,,,
자본총계,1718.0,1800.0,1844.0,2236.0,2474.0,,,
자본총계(지배),1615.0,1686.0,1722.0,1981.0,2174.0,,,
자본총계(비지배),103.0,114.0,122.0,255.0,300.0,,,
자본금,70.0,70.0,70.0,70.0,70.0,,,
영업활동현금흐름,65.0,209.0,53.0,426.0,310.0,,,
투자활동현금흐름,-46.0,-102.0,-123.0,-73.0,-115.0,,,
재무활동현금흐름,-2.0,-116.0,146.0,-394.0,-236.0,,,
CAPEX,64.0,116.0,130.0,179.0,218.0,,,
FCF,1.0,93.0,-77.0,247.0,91.0,,,
이자발생부채,584.0,490.0,649.0,1004.0,739.0,,,
영업이익률,4.38,6.44,4.9,8.96,12.24,,,
순이익률,3.73,4.75,3.11,11.05,10.08,,,
ROE(%),3.92,4.7,2.54,11.19,9.66,,,
ROA(%),2.74,3.52,1.98,7.48,6.16,,,
부채비율,47.68,39.28,59.52,66.33,47.01,,,
자본유보율,2208.86,2309.55,2359.66,2635.02,2914.21,,,
EPS(원),445.0,553.0,309.0,1480.0,1434.0,,,
PER(배),9.35,9.03,17.55,5.97,6.28,,,
BPS(원),11538.0,12042.0,12302.0,14151.0,15530.0,,,
PBR(배),0.36,0.42,0.44,0.62,0.58,,,
현금DPS(원),50.0,50.0,25.0,75.0,100.0,,,
현금배당수익률,1.2,1.0,0.46,0.85,1.11,,,
현금배당성향(%),11.24,9.03,8.08,5.07,6.97,,,
발행주식수(보통주),14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,,,
