주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,8465.0,15049.0,32410.0,49466.0,52975.0,61883.0,64874.0,68253.0
영업이익,682.0,1443.0,4051.0,3269.0,4436.0,4866.0,5174.0,5466.0
영업이익(발표기준),682.0,1443.0,4051.0,3269.0,4436.0,,,
세전계속사업이익,706.0,1788.0,4065.0,3326.0,4664.0,5141.0,5309.0,5604.0
당기순이익,516.0,1447.0,2873.0,2538.0,3552.0,3836.0,3984.0,4202.0
당기순이익(지배),516.0,1447.0,2961.0,2538.0,3510.0,3830.0,3833.0,4013.0
당기순이익(비지배),0.0,0.0,-88.0,,42.0,,,
자산총계,86837.0,117838.0,144287.0,172678.0,234506.0,295552.0,315700.0,334578.0
부채총계,79693.0,107066.0,127101.0,153895.0,201380.0,259884.0,277472.0,294242.0
자본총계,7145.0,10771.0,17186.0,18783.0,33126.0,35671.0,38233.0,40338.0
자본총계(지배),7145.0,8998.0,17186.0,18783.0,32129.0,35130.0,37520.0,40660.0
자본총계(비지배),0.0,1774.0,,,997.0,,,
자본금,3095.0,3118.0,4966.0,4966.0,7175.0,7171.0,7171.0,7171.0
영업활동현금흐름,-3192.0,-13077.0,-22628.0,-3989.0,-36507.0,,,
투자활동현금흐름,1603.0,-3879.0,-625.0,-9962.0,7361.0,,,
재무활동현금흐름,1120.0,19191.0,24396.0,15052.0,32848.0,,,
CAPEX,14.0,50.0,53.0,38.0,48.0,,,
FCF,,,,,,,,
이자발생부채,15587.0,17704.0,20401.0,36229.0,68187.0,,,
영업이익률,8.06,9.59,12.5,6.61,8.37,7.86,7.98,8.01
순이익률,6.09,9.62,8.87,5.13,6.71,6.2,6.14,6.16
ROE(%),7.25,17.93,22.62,14.12,13.79,11.39,10.55,10.27
ROA(%),0.6,1.41,2.26,1.6,1.72,1.45,1.3,1.29
부채비율,1115.4,994.0,739.58,819.33,607.92,728.56,725.74,729.44
자본유보율,134.0,248.59,248.0,280.16,363.05,,,
EPS(원),148.0,413.0,709.0,511.0,559.0,534.0,534.0,559.0
PER(배),10.83,8.73,5.63,6.77,8.18,7.42,7.41,7.08
BPS(원),2085.0,2605.0,3790.0,4142.0,4764.0,5209.0,5564.0,6030.0
PBR(배),0.77,1.38,1.05,0.84,0.96,0.76,0.71,0.66
현금DPS(원),62.0,129.0,230.0,200.0,200.0,220.0,222.0,232.0
현금배당수익률,3.88,3.57,5.76,5.78,4.37,5.56,5.6,5.85
현금배당성향(%),41.18,30.62,35.22,35.73,36.69,0.35,0.35,0.35
발행주식수(보통주),348950344.0,351549340.0,496638534.0,496638534.0,605641072.0,,,
