주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,148345.0,128791.0,97144.0,104142.0,79012.0,52107.0,64598.0,74015.0
영업이익,9142.0,1830.0,-15019.0,-1472.0,-5242.0,-2441.0,-58.0,1436.0
영업이익(발표기준),9142.0,1830.0,-15019.0,-1472.0,-5242.0,,,
세전계속사업이익,8193.0,1898.0,-14618.0,-689.0,-4639.0,-3308.0,-533.0,1082.0
당기순이익,6322.0,1473.0,-12121.0,-1388.0,-3407.0,-2540.0,-474.0,812.0
당기순이익(지배),6322.0,1492.0,-12054.0,-1212.0,-3388.0,-2577.0,-477.0,820.0
당기순이익(비지배),0.0,-19.0,-67.0,-175.0,-20.0,,,
자산총계,174271.0,171222.0,173016.0,172175.0,138181.0,136899.0,138594.0,142638.0
부채총계,115814.0,115491.0,130358.0,109422.0,80207.0,68532.0,70819.0,74045.0
자본총계,58458.0,55732.0,42657.0,62753.0,57975.0,68368.0,67776.0,68594.0
자본총계(지배),58458.0,55375.0,42374.0,62643.0,57896.0,68262.0,67668.0,68495.0
자본총계(비지배),0.0,357.0,284.0,110.0,79.0,,,
자본금,11550.0,11550.0,11550.0,19506.0,19506.0,30652.0,30652.0,30652.0
영업활동현금흐름,5902.0,-4575.0,6203.0,-15548.0,5401.0,6931.0,2010.0,3272.0
투자활동현금흐름,-3465.0,-5213.0,-10807.0,1295.0,-744.0,-1365.0,-3463.0,-3435.0
재무활동현금흐름,-3668.0,5031.0,11037.0,13917.0,-9567.0,3584.0,-2276.0,-137.0
CAPEX,4097.0,3665.0,6082.0,2070.0,1079.0,2016.0,2315.0,2337.0
FCF,1805.0,-8240.0,121.0,-17618.0,4321.0,4601.0,981.0,382.0
이자발생부채,29369.0,38266.0,50333.0,53273.0,42461.0,,,
영업이익률,6.16,1.42,-15.46,-1.41,-6.63,-4.69,-0.09,1.94
순이익률,4.26,1.14,-12.48,-1.33,-4.31,-4.88,-0.73,1.1
ROE(%),11.36,2.62,-24.66,-2.31,-5.62,-4.08,-0.7,1.2
ROA(%),3.71,0.85,-7.04,-0.8,-2.2,-1.85,-0.34,0.58
부채비율,198.11,207.23,305.59,174.37,138.35,100.24,104.49,107.95
자본유보율,455.78,458.55,347.81,219.32,202.85,,,
EPS(원),2095.0,495.0,-3995.0,-382.0,-766.0,-461.0,-76.0,130.0
PER(배),13.91,30.9,-2.08,-21.37,-8.45,-15.37,-93.61,54.41
BPS(원),20317.0,20078.0,15364.0,15043.0,13903.0,11299.0,11200.0,11337.0
PBR(배),1.43,0.76,0.54,0.54,0.47,0.63,0.63,0.62
현금DPS(원),383.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
현금배당수익률,1.31,1.25,0.0,0.0,0.0,0.0,0.0,0.0
현금배당성향(%),17.16,34.35,0.0,0.0,0.0,,,
발행주식수(보통주),301641683.0,301641683.0,301641683.0,442267277.0,442267277.0,,,
