주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,14438.0,13839.0,13597.0,15764.0,23811.0,24957.0,26151.0,27984.0
영업이익,1113.0,812.0,573.0,1514.0,2246.0,2310.0,2430.0,2606.0
영업이익(발표기준),1113.0,812.0,573.0,1514.0,2246.0,,,
세전계속사업이익,1063.0,777.0,211.0,1469.0,2202.0,2103.0,2232.0,2469.0
당기순이익,839.0,586.0,70.0,774.0,1678.0,1476.0,1532.0,1702.0
당기순이익(지배),767.0,607.0,116.0,750.0,1668.0,1583.0,1636.0,1692.0
당기순이익(비지배),73.0,-20.0,-46.0,24.0,10.0,,,
자산총계,12780.0,14649.0,16180.0,19003.0,25603.0,26744.0,28511.0,29282.0
부채총계,6463.0,7754.0,9091.0,11092.0,16566.0,16432.0,16799.0,16006.0
자본총계,6316.0,6895.0,7089.0,7911.0,9037.0,10312.0,11712.0,13277.0
자본총계(지배),6305.0,6904.0,7129.0,7925.0,9061.0,10328.0,11724.0,13284.0
자본총계(비지배),11.0,-9.0,-40.0,-14.0,-23.0,,,
자본금,168.0,168.0,168.0,168.0,168.0,169.0,169.0,169.0
영업활동현금흐름,1089.0,1180.0,560.0,2101.0,2811.0,2788.0,2734.0,2526.0
투자활동현금흐름,627.0,-1709.0,-575.0,-1183.0,-4175.0,-631.0,-832.0,-638.0
재무활동현금흐름,-1599.0,684.0,732.0,945.0,-169.0,-682.0,-527.0,-1490.0
CAPEX,902.0,984.0,875.0,729.0,1546.0,630.0,650.0,400.0
FCF,187.0,197.0,-316.0,1373.0,1265.0,1863.0,1768.0,1822.0
이자발생부채,4735.0,5795.0,6913.0,8208.0,11389.0,,,
영업이익률,7.71,5.87,4.22,9.61,9.43,9.25,9.29,9.31
순이익률,5.81,4.24,0.52,4.91,7.05,5.91,5.86,6.08
ROE(%),12.92,9.18,1.65,9.96,19.65,16.33,14.84,13.53
ROA(%),6.31,4.28,0.46,4.4,7.52,5.64,5.54,5.89
부채비율,102.33,112.46,128.24,140.21,183.31,159.35,143.43,120.55
자본유보율,3802.78,4103.47,4132.49,4538.49,5467.56,,,
EPS(원),22794.0,18034.0,3451.0,22300.0,49609.0,47076.0,48659.0,50309.0
PER(배),13.89,17.24,76.64,16.3,6.77,6.4,6.2,5.99
BPS(원),187471.0,205268.0,211974.0,235636.0,269402.0,307103.0,348582.0,394966.0
PBR(배),1.69,1.52,1.25,1.54,1.25,0.98,0.86,0.76
현금DPS(원),3000.0,2000.0,2000.0,3000.0,4000.0,4000.0,4000.0,4000.0
현금배당수익률,0.95,0.64,0.76,0.83,1.19,1.33,1.33,1.33
현금배당성향(%),13.16,11.09,57.95,13.45,8.06,0.08,0.08,0.08
발행주식수(보통주),3363200.0,3363200.0,3363200.0,3363200.0,3363200.0,,,
