주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2608.0,2772.0,2632.0,2749.0,3000.0,,,
영업이익,111.0,141.0,67.0,106.0,74.0,,,
영업이익(발표기준),111.0,141.0,67.0,106.0,74.0,,,
세전계속사업이익,134.0,129.0,58.0,103.0,63.0,,,
당기순이익,102.0,101.0,37.0,68.0,48.0,,,
당기순이익(지배),108.0,99.0,19.0,51.0,36.0,,,
당기순이익(비지배),-6.0,2.0,18.0,17.0,12.0,,,
자산총계,3169.0,3130.0,3267.0,3443.0,3580.0,,,
부채총계,1272.0,1148.0,1256.0,1360.0,1470.0,,,
자본총계,1897.0,1982.0,2011.0,2083.0,2109.0,,,
자본총계(지배),1770.0,1855.0,1867.0,1924.0,1944.0,,,
자본총계(비지배),128.0,127.0,145.0,159.0,166.0,,,
자본금,202.0,202.0,202.0,202.0,202.0,,,
영업활동현금흐름,10.0,184.0,54.0,190.0,53.0,,,
투자활동현금흐름,-35.0,-122.0,-101.0,-70.0,-254.0,,,
재무활동현금흐름,18.0,-27.0,55.0,-73.0,219.0,,,
CAPEX,77.0,192.0,105.0,86.0,283.0,,,
FCF,-66.0,-9.0,-50.0,104.0,-230.0,,,
이자발생부채,733.0,724.0,800.0,727.0,957.0,,,
영업이익률,4.27,5.08,2.55,3.85,2.46,,,
순이익률,3.92,3.66,1.4,2.49,1.59,,,
ROE(%),6.41,5.48,1.01,2.71,1.85,,,
ROA(%),3.38,3.22,1.15,2.04,1.36,,,
부채비율,67.04,57.91,62.43,65.3,69.7,,,
자본유보율,795.62,832.48,830.92,852.14,861.15,,,
EPS(원),269.0,246.0,47.0,127.0,89.0,,,
PER(배),15.41,17.34,78.51,39.32,65.51,,,
BPS(원),4555.0,4754.0,4782.0,4867.0,4898.0,,,
PBR(배),0.91,0.9,0.77,1.03,1.18,,,
현금DPS(원),50.0,50.0,50.0,50.0,50.0,,,
현금배당수익률,1.2,1.17,1.36,1.0,0.86,,,
현금배당성향(%),17.91,19.66,103.36,38.56,55.48,,,
발행주식수(보통주),40396365.0,40396365.0,40396365.0,40396365.0,40396365.0,,,
