주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1587.0,1452.0,1334.0,1337.0,1548.0,,,
영업이익,61.0,120.0,120.0,154.0,122.0,,,
영업이익(발표기준),61.0,128.0,120.0,162.0,122.0,,,
세전계속사업이익,42.0,109.0,167.0,172.0,123.0,,,
당기순이익,15.0,91.0,142.0,125.0,73.0,,,
당기순이익(지배),10.0,88.0,138.0,120.0,70.0,,,
당기순이익(비지배),5.0,4.0,4.0,6.0,3.0,,,
자산총계,1634.0,1678.0,1755.0,1878.0,1900.0,,,
부채총계,554.0,528.0,458.0,518.0,513.0,,,
자본총계,1079.0,1150.0,1296.0,1360.0,1387.0,,,
자본총계(지배),1058.0,1129.0,1275.0,1338.0,1366.0,,,
자본총계(비지배),22.0,21.0,21.0,22.0,21.0,,,
자본금,208.0,208.0,208.0,208.0,208.0,,,
영업활동현금흐름,41.0,117.0,171.0,92.0,-98.0,,,
투자활동현금흐름,-39.0,-133.0,-142.0,-87.0,25.0,,,
재무활동현금흐름,10.0,-11.0,-58.0,-2.0,32.0,,,
CAPEX,14.0,9.0,10.0,9.0,23.0,,,
FCF,27.0,108.0,160.0,83.0,-121.0,,,
이자발생부채,258.0,271.0,237.0,254.0,261.0,,,
영업이익률,3.84,8.24,8.97,11.5,7.88,,,
순이익률,0.93,6.28,10.63,9.38,4.7,,,
ROE(%),0.94,8.01,11.5,9.16,5.17,,,
ROA(%),0.92,5.5,8.26,6.9,3.85,,,
부채비율,51.37,45.9,35.36,38.07,37.0,,,
자본유보율,443.83,477.04,535.49,589.97,622.6,,,
EPS(원),23.0,210.0,332.0,287.0,168.0,,,
PER(배),124.34,17.14,12.96,12.81,22.92,,,
BPS(원),2846.0,3034.0,3426.0,3596.0,3669.0,,,
PBR(배),1.02,1.19,1.26,1.02,1.05,,,
현금DPS(원),50.0,50.0,50.0,70.0,70.0,,,
현금배당수익률,1.72,1.39,1.16,1.9,1.82,,,
현금배당성향(%),191.14,21.26,13.46,21.76,37.32,,,
발행주식수(보통주),41678175.0,41678175.0,41678175.0,41678175.0,41678175.0,,,
