주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,9543.0,9317.0,8909.0,8493.0,9447.0,,,
영업이익,246.0,409.0,300.0,26.0,63.0,,,
영업이익(발표기준),325.0,417.0,306.0,16.0,65.0,,,
세전계속사업이익,135.0,279.0,231.0,-36.0,-102.0,,,
당기순이익,63.0,205.0,210.0,-114.0,-198.0,,,
당기순이익(지배),28.0,136.0,128.0,-136.0,-196.0,,,
당기순이익(비지배),36.0,69.0,82.0,22.0,-2.0,,,
자산총계,11161.0,11184.0,10565.0,10658.0,10793.0,,,
부채총계,7123.0,6788.0,5904.0,6136.0,6292.0,,,
자본총계,4038.0,4397.0,4661.0,4522.0,4502.0,,,
자본총계(지배),2342.0,2644.0,2969.0,2809.0,2684.0,,,
자본총계(비지배),1697.0,1753.0,1691.0,1714.0,1817.0,,,
자본금,499.0,499.0,499.0,499.0,499.0,,,
영업활동현금흐름,-156.0,527.0,343.0,-7.0,252.0,,,
투자활동현금흐름,76.0,-214.0,-45.0,108.0,-533.0,,,
재무활동현금흐름,30.0,-139.0,-470.0,159.0,149.0,,,
CAPEX,305.0,193.0,96.0,122.0,300.0,,,
FCF,-461.0,333.0,246.0,-129.0,-48.0,,,
이자발생부채,4251.0,3816.0,3399.0,3637.0,3615.0,,,
영업이익률,2.58,4.39,3.37,0.31,0.67,,,
순이익률,0.66,2.2,2.36,-1.35,-2.1,,,
ROE(%),1.16,5.45,4.57,-4.72,-7.14,,,
ROA(%),0.57,1.84,1.93,-1.08,-1.85,,,
부채비율,176.39,154.38,126.68,135.67,139.76,,,
자본유보율,449.27,469.24,531.36,498.56,478.43,,,
EPS(원),56.0,275.0,260.0,-276.0,-398.0,,,
PER(배),65.81,24.54,45.98,-23.39,-13.15,,,
BPS(원),5577.0,5749.0,6457.0,6108.0,5837.0,,,
PBR(배),0.66,1.18,1.85,1.06,0.9,,,
현금DPS(원),50.0,70.0,70.0,30.0,,,,
현금배당수익률,1.36,1.04,0.59,0.46,,,,
현금배당성향(%),75.98,23.68,25.1,-10.12,0.0,,,
발행주식수(보통주),49347483.0,49347483.0,49347483.0,49347483.0,49347483.0,,,
