주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,481.0,354.0,412.0,303.0,319.0,,,
영업이익,19.0,-42.0,6.0,-47.0,-10.0,,,
영업이익(발표기준),19.0,-42.0,6.0,-47.0,-10.0,,,
세전계속사업이익,-37.0,-68.0,19.0,-47.0,-39.0,,,
당기순이익,-41.0,-96.0,11.0,-47.0,-66.0,,,
당기순이익(지배),-35.0,-97.0,15.0,-43.0,-64.0,,,
당기순이익(비지배),-5.0,0.0,-4.0,-5.0,-2.0,,,
자산총계,726.0,602.0,621.0,583.0,512.0,,,
부채총계,83.0,72.0,94.0,120.0,114.0,,,
자본총계,643.0,530.0,527.0,463.0,398.0,,,
자본총계(지배),642.0,526.0,526.0,467.0,405.0,,,
자본총계(비지배),1.0,4.0,1.0,-4.0,-7.0,,,
자본금,66.0,66.0,66.0,66.0,66.0,,,
영업활동현금흐름,11.0,-30.0,8.0,-36.0,-20.0,,,
투자활동현금흐름,45.0,72.0,36.0,-17.0,31.0,,,
재무활동현금흐름,-39.0,-22.0,-12.0,8.0,0.0,,,
CAPEX,7.0,4.0,4.0,4.0,4.0,,,
FCF,4.0,-34.0,4.0,-40.0,-24.0,,,
이자발생부채,35.0,30.0,30.0,50.0,50.0,,,
영업이익률,3.85,-11.83,1.56,-15.59,-3.08,,,
순이익률,-8.44,-27.24,2.68,-15.65,-20.75,,,
ROE(%),-5.33,-16.54,2.79,-8.63,-14.67,,,
ROA(%),-5.27,-14.51,1.81,-7.89,-12.1,,,
부채비율,12.9,13.63,17.84,25.98,28.65,,,
자본유보율,1016.63,844.22,844.77,762.51,665.52,,,
EPS(원),-269.0,-732.0,111.0,-325.0,-485.0,,,
PER(배),-13.48,-6.43,51.19,-15.65,-9.07,,,
BPS(원),5595.0,4578.0,4580.0,4066.0,3531.0,,,
PBR(배),0.65,1.03,1.24,1.25,1.24,,,
현금DPS(원),150.0,100.0,100.0,,,,,
현금배당수익률,4.14,2.13,1.76,,,,,
현금배당성향(%),-48.55,-11.89,78.43,0.0,0.0,,,
발행주식수(보통주),13195454.0,13195454.0,13195454.0,13195454.0,13195454.0,,,
