주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,9692.0,9730.0,11325.0,11365.0,9850.0,,,
영업이익,167.0,67.0,118.0,129.0,-171.0,,,
영업이익(발표기준),167.0,67.0,118.0,114.0,-171.0,,,
세전계속사업이익,121.0,92.0,175.0,163.0,-206.0,,,
당기순이익,95.0,24.0,143.0,137.0,-236.0,,,
당기순이익(지배),69.0,1.0,121.0,129.0,-216.0,,,
당기순이익(비지배),26.0,24.0,22.0,8.0,-20.0,,,
자산총계,6118.0,6567.0,7171.0,6897.0,6325.0,,,
부채총계,3465.0,3938.0,4416.0,4400.0,4098.0,,,
자본총계,2653.0,2629.0,2754.0,2496.0,2228.0,,,
자본총계(지배),2122.0,2079.0,2182.0,2317.0,2080.0,,,
자본총계(비지배),531.0,550.0,572.0,179.0,147.0,,,
자본금,304.0,304.0,304.0,304.0,304.0,,,
영업활동현금흐름,743.0,127.0,468.0,413.0,261.0,,,
투자활동현금흐름,-324.0,-581.0,-501.0,-352.0,-253.0,,,
재무활동현금흐름,-260.0,421.0,-31.0,211.0,-58.0,,,
CAPEX,348.0,561.0,517.0,408.0,322.0,,,
FCF,394.0,-434.0,-48.0,5.0,-61.0,,,
이자발생부채,1234.0,1754.0,1805.0,2089.0,1998.0,,,
영업이익률,1.72,0.68,1.04,1.13,-1.74,,,
순이익률,0.98,0.25,1.26,1.21,-2.4,,,
ROE(%),3.32,0.03,5.66,5.75,-9.81,,,
ROA(%),1.55,0.39,2.08,1.95,-3.57,,,
부채비율,130.61,149.83,160.35,176.28,183.94,,,
자본유보율,586.13,569.53,599.94,643.66,574.37,,,
EPS(원),228.0,2.0,396.0,425.0,-708.0,,,
PER(배),10.59,1629.03,7.24,6.4,-2.8,,,
BPS(원),6969.0,6826.0,7165.0,7610.0,6832.0,,,
PBR(배),0.35,0.51,0.4,0.36,0.29,,,
현금DPS(원),50.0,50.0,0.0,50.0,0.0,,,
현금배당수익률,0.41,0.29,0.0,0.37,0.0,,,
현금배당성향(%),21.97,2354.09,0.0,11.76,0.0,,,
발행주식수(보통주),30450420.0,30450420.0,30450420.0,30450420.0,30450420.0,,,
