주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2598.0,2199.0,2091.0,2277.0,2372.0,,,
영업이익,-75.0,31.0,49.0,40.0,66.0,,,
영업이익(발표기준),-75.0,31.0,49.0,40.0,66.0,,,
세전계속사업이익,-280.0,31.0,5.0,1.0,14.0,,,
당기순이익,-280.0,32.0,5.0,1.0,14.0,,,
당기순이익(지배),-289.0,53.0,9.0,3.0,9.0,,,
당기순이익(비지배),9.0,-20.0,-4.0,-2.0,4.0,,,
자산총계,3762.0,3466.0,3405.0,3831.0,3598.0,,,
부채총계,2203.0,1953.0,1895.0,1809.0,1372.0,,,
자본총계,1559.0,1514.0,1510.0,2022.0,2226.0,,,
자본총계(지배),1497.0,1471.0,1467.0,1972.0,2174.0,,,
자본총계(비지배),61.0,43.0,42.0,50.0,53.0,,,
자본금,295.0,295.0,295.0,445.0,554.0,,,
영업활동현금흐름,84.0,-46.0,67.0,310.0,124.0,,,
투자활동현금흐름,-39.0,230.0,-91.0,-291.0,28.0,,,
재무활동현금흐름,-106.0,-250.0,9.0,71.0,-220.0,,,
CAPEX,63.0,16.0,121.0,149.0,53.0,,,
FCF,21.0,-61.0,-54.0,161.0,71.0,,,
이자발생부채,1647.0,1406.0,1362.0,1235.0,811.0,,,
영업이익률,-2.88,1.42,2.32,1.76,2.77,,,
순이익률,-10.79,1.47,0.25,0.03,0.57,,,
ROE(%),-19.39,3.54,0.6,0.17,0.45,,,
ROA(%),-7.14,0.9,0.15,0.02,0.37,,,
부채비율,141.33,128.99,125.49,89.47,61.63,,,
자본유보율,286.21,301.79,302.33,218.43,194.78,,,
EPS(원),-751.0,78.0,13.0,4.0,10.0,,,
PER(배),-0.92,13.13,75.09,264.93,130.29,,,
BPS(원),2220.0,2180.0,2175.0,2215.0,1961.0,,,
PBR(배),0.31,0.47,0.45,0.45,0.66,,,
현금DPS(원),0.0,0.0,0.0,0.0,12.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.93,,,
현금배당성향(%),0.0,0.0,0.0,0.0,141.49,,,
발행주식수(보통주),67450655.0,67450655.0,67450655.0,89047384.0,110855877.0,,,
