주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,5552.0,7375.0,10311.0,10213.0,10755.0,,,
영업이익,130.0,142.0,260.0,216.0,149.0,,,
영업이익(발표기준),130.0,142.0,260.0,216.0,149.0,,,
세전계속사업이익,103.0,101.0,206.0,113.0,66.0,,,
당기순이익,87.0,153.0,149.0,67.0,31.0,,,
당기순이익(지배),85.0,106.0,125.0,0.0,26.0,,,
당기순이익(비지배),2.0,47.0,24.0,68.0,4.0,,,
자산총계,4387.0,7493.0,7642.0,8486.0,8962.0,,,
부채총계,3351.0,6262.0,6108.0,6451.0,6856.0,,,
자본총계,1036.0,1232.0,1534.0,2035.0,2106.0,,,
자본총계(지배),944.0,1016.0,1311.0,1170.0,1231.0,,,
자본총계(비지배),91.0,216.0,222.0,865.0,875.0,,,
자본금,422.0,433.0,496.0,496.0,497.0,,,
영업활동현금흐름,178.0,512.0,435.0,117.0,671.0,,,
투자활동현금흐름,-183.0,-831.0,-572.0,-673.0,-605.0,,,
재무활동현금흐름,134.0,248.0,-6.0,497.0,-64.0,,,
CAPEX,152.0,151.0,404.0,481.0,523.0,,,
FCF,26.0,360.0,31.0,-365.0,148.0,,,
이자발생부채,1326.0,2363.0,2234.0,2452.0,2616.0,,,
영업이익률,2.34,1.93,2.52,2.12,1.38,,,
순이익률,1.57,2.08,1.44,0.66,0.28,,,
ROE(%),9.21,10.77,10.72,-0.01,2.2,,,
ROA(%),2.11,2.58,1.96,0.84,0.35,,,
부채비율,323.6,508.37,398.28,316.98,325.59,,,
자본유보율,110.23,115.66,154.82,159.82,161.81,,,
EPS(원),100.0,124.0,130.0,0.0,25.0,,,
PER(배),11.16,13.04,16.9,-27857.5,42.73,,,
BPS(원),1119.0,1173.0,1228.0,1095.0,1152.0,,,
PBR(배),1.0,1.38,1.78,1.52,0.92,,,
현금DPS(원),30.0,50.0,40.0,15.0,20.0,,,
현금배당수익률,2.68,3.1,1.83,0.9,1.9,,,
현금배당성향(%),29.88,41.01,38.95,-39827.69,136.36,,,
발행주식수(보통주),84429430.0,86601410.0,91447161.0,91784300.0,91872907.0,,,
