주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,11183.0,10841.0,12040.0,11888.0,10021.0,,,
영업이익,697.0,628.0,874.0,659.0,342.0,,,
영업이익(발표기준),697.0,628.0,874.0,659.0,342.0,,,
세전계속사업이익,354.0,347.0,585.0,557.0,1772.0,,,
당기순이익,200.0,238.0,432.0,446.0,1753.0,,,
당기순이익(지배),181.0,232.0,415.0,361.0,1696.0,,,
당기순이익(비지배),19.0,6.0,17.0,85.0,57.0,,,
자산총계,10918.0,10898.0,11216.0,11778.0,13113.0,,,
부채총계,8510.0,8251.0,8181.0,7729.0,8184.0,,,
자본총계,2408.0,2647.0,3034.0,4049.0,4930.0,,,
자본총계(지배),1987.0,2221.0,2593.0,2964.0,2875.0,,,
자본총계(비지배),421.0,426.0,442.0,1084.0,2055.0,,,
자본금,78.0,78.0,78.0,78.0,77.0,,,
영업활동현금흐름,992.0,883.0,1126.0,821.0,432.0,,,
투자활동현금흐름,-286.0,-328.0,-564.0,-665.0,-399.0,,,
재무활동현금흐름,-643.0,-477.0,-496.0,-146.0,-177.0,,,
CAPEX,346.0,373.0,557.0,677.0,378.0,,,
FCF,646.0,510.0,569.0,144.0,53.0,,,
이자발생부채,5180.0,4977.0,4706.0,4152.0,4403.0,,,
영업이익률,6.23,5.79,7.26,5.54,3.41,,,
순이익률,1.79,2.19,3.59,3.75,17.5,,,
ROE(%),9.37,11.0,17.24,13.0,58.11,,,
ROA(%),1.83,2.18,3.91,3.88,14.09,,,
부채비율,353.38,311.66,269.61,190.91,166.0,,,
자본유보율,3591.0,3882.43,4352.84,4752.53,8028.64,,,
EPS(원),1158.0,1480.0,2653.0,2309.0,13844.0,,,
PER(배),23.3,12.61,20.12,11.99,1.09,,,
BPS(원),13133.0,14670.0,17121.0,19512.0,18982.0,,,
PBR(배),2.05,1.27,3.12,1.42,0.8,,,
현금DPS(원),100.0,100.0,200.0,200.0,100.0,,,
현금배당수익률,0.37,0.54,0.37,0.72,0.66,,,
현금배당성향(%),8.37,6.56,7.31,8.42,0.89,,,
발행주식수(보통주),14735240.0,14735240.0,14735240.0,14735240.0,14847347.0,,,
