주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2822.0,4613.0,5358.0,6675.0,8216.0,13227.0,16462.0,17748.0
영업이익,197.0,468.0,607.0,734.0,670.0,1016.0,1489.0,1667.0
영업이익(발표기준),197.0,468.0,607.0,734.0,670.0,,,
세전계속사업이익,165.0,430.0,588.0,713.0,620.0,750.0,1146.0,1409.0
당기순이익,141.0,328.0,455.0,532.0,486.0,579.0,863.0,1074.0
당기순이익(지배),141.0,328.0,455.0,531.0,473.0,563.0,798.0,976.0
당기순이익(비지배),,,,1.0,13.0,,,
자산총계,2949.0,3364.0,3443.0,4929.0,6685.0,13771.0,15115.0,16401.0
부채총계,1811.0,1566.0,1236.0,2052.0,3359.0,9289.0,9878.0,10214.0
자본총계,1139.0,1798.0,2207.0,2877.0,3326.0,4482.0,5238.0,6187.0
자본총계(지배),1139.0,1798.0,2207.0,2699.0,3051.0,3903.0,4620.0,5520.0
자본총계(비지배),,,,178.0,275.0,,,
자본금,97.0,106.0,106.0,106.0,106.0,110.0,110.0,110.0
영업활동현금흐름,249.0,344.0,494.0,382.0,54.0,298.0,758.0,1038.0
투자활동현금흐름,-723.0,-147.0,-86.0,-215.0,-1562.0,-4297.0,-542.0,-515.0
재무활동현금흐름,552.0,-136.0,-459.0,109.0,1351.0,5594.0,290.0,57.0
CAPEX,181.0,375.0,334.0,448.0,686.0,2058.0,476.0,444.0
FCF,69.0,-30.0,160.0,-66.0,-633.0,-2403.0,226.0,621.0
이자발생부채,1090.0,666.0,290.0,634.0,1980.0,,,
영업이익률,6.97,10.16,11.33,11.0,8.15,7.68,9.04,9.4
순이익률,4.98,7.11,8.49,7.97,5.92,4.38,5.24,6.05
ROE(%),13.28,22.34,22.71,21.64,16.44,16.2,18.73,19.25
ROA(%),5.36,10.39,13.36,12.71,8.37,5.66,5.98,6.82
부채비율,158.97,87.09,56.01,71.34,100.98,207.25,188.6,165.07
자본유보율,1071.21,1604.15,1989.92,2440.4,2814.7,,,
EPS(원),722.0,1641.0,2155.0,2516.0,2240.0,2601.0,3573.0,4367.0
PER(배),37.83,26.85,44.03,26.16,36.61,28.56,20.8,17.01
BPS(원),5846.0,8521.0,10459.0,12790.0,14458.0,17467.0,20676.0,24702.0
PBR(배),4.67,5.17,9.07,5.14,5.67,4.25,3.59,3.01
현금DPS(원),105.0,160.0,200.0,250.0,300.0,309.0,327.0,336.0
현금배당수익률,0.38,0.36,0.21,0.38,0.37,0.42,0.44,0.45
현금배당성향(%),14.55,10.29,9.28,9.94,13.4,0.12,0.09,0.08
발행주식수(보통주),19483772.0,21100151.0,21100151.0,21100151.0,21104461.0,,,
