주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2843.0,3035.0,2679.0,2578.0,2517.0,,,
영업이익,161.0,159.0,50.0,65.0,32.0,,,
영업이익(발표기준),161.0,159.0,50.0,65.0,32.0,,,
세전계속사업이익,307.0,271.0,224.0,149.0,102.0,,,
당기순이익,237.0,203.0,166.0,108.0,67.0,,,
당기순이익(지배),212.0,167.0,120.0,88.0,62.0,,,
당기순이익(비지배),25.0,36.0,46.0,20.0,5.0,,,
자산총계,3537.0,3777.0,3738.0,3773.0,3827.0,,,
부채총계,1040.0,1104.0,912.0,882.0,910.0,,,
자본총계,2496.0,2673.0,2826.0,2891.0,2918.0,,,
자본총계(지배),2309.0,2457.0,2569.0,2623.0,2650.0,,,
자본총계(비지배),187.0,216.0,257.0,268.0,267.0,,,
자본금,130.0,130.0,130.0,130.0,130.0,,,
영업활동현금흐름,446.0,405.0,450.0,315.0,209.0,,,
투자활동현금흐름,-329.0,-307.0,-268.0,-300.0,-136.0,,,
재무활동현금흐름,-109.0,-116.0,-108.0,-72.0,-38.0,,,
CAPEX,204.0,82.0,255.0,102.0,51.0,,,
FCF,242.0,323.0,195.0,213.0,158.0,,,
이자발생부채,182.0,102.0,33.0,,,,,
영업이익률,5.66,5.23,1.85,2.53,1.29,,,
순이익률,8.32,6.7,6.19,4.19,2.67,,,
ROE(%),9.75,7.01,4.77,3.37,2.37,,,
ROA(%),6.93,5.56,4.41,2.88,1.77,,,
부채비율,41.69,41.32,32.28,30.5,31.18,,,
자본유보율,1627.8,1717.54,1790.61,1841.06,1871.64,,,
EPS(원),815.0,643.0,462.0,338.0,240.0,,,
PER(배),5.48,8.11,8.99,13.14,14.81,,,
BPS(원),9004.0,9580.0,10017.0,10226.0,10334.0,,,
PBR(배),0.5,0.54,0.41,0.43,0.34,,,
현금DPS(원),130.0,130.0,120.0,120.0,120.0,,,
현금배당수익률,2.91,2.49,2.89,2.71,3.37,,,
현금배당성향(%),15.76,19.97,25.69,35.14,49.36,,,
발행주식수(보통주),25947500.0,25947500.0,25947500.0,25947500.0,25947500.0,,,
