주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,32330.0,33998.0,34144.0,34905.0,38640.0,40867.0,41614.0,43581.0
영업이익,2317.0,2734.0,3092.0,3266.0,3298.0,3188.0,3392.0,3463.0
영업이익(발표기준),2317.0,2734.0,3092.0,3266.0,3298.0,,,
세전계속사업이익,3424.0,4751.0,2507.0,2320.0,939.0,5777.0,3092.0,3339.0
당기순이익,2490.0,3267.0,1851.0,1530.0,423.0,4270.0,2316.0,2494.0
당기순이익(지배),2478.0,3257.0,1836.0,1523.0,418.0,4258.0,2310.0,2483.0
당기순이익(비지배),12.0,9.0,15.0,6.0,5.0,,,
자산총계,70517.0,86545.0,86684.0,91624.0,95438.0,98368.0,102417.0,103762.0
부채총계,19585.0,24252.0,27998.0,31954.0,36775.0,37920.0,39584.0,38913.0
자본총계,50933.0,62293.0,58687.0,59669.0,58663.0,61032.0,63183.0,64846.0
자본총계(지배),50610.0,61970.0,58579.0,59560.0,58552.0,62131.0,63310.0,64689.0
자본총계(비지배),322.0,324.0,107.0,110.0,110.0,,,
자본금,563.0,563.0,564.0,564.0,564.0,561.0,561.0,561.0
영업활동현금흐름,3190.0,2765.0,954.0,4311.0,3329.0,2561.0,6142.0,6124.0
투자활동현금흐름,1040.0,-1648.0,-8647.0,-4980.0,-6585.0,-570.0,-2354.0,-2478.0
재무활동현금흐름,-921.0,-599.0,4639.0,2019.0,1416.0,405.0,-1517.0,-1843.0
CAPEX,1024.0,3206.0,3603.0,2905.0,4223.0,2756.0,2464.0,2072.0
FCF,2166.0,-441.0,-2649.0,1406.0,-894.0,-490.0,2667.0,2885.0
이자발생부채,9641.0,10248.0,16450.0,20005.0,22486.0,,,
영업이익률,7.17,8.04,9.06,9.36,8.54,7.8,8.15,7.95
순이익률,7.7,9.61,5.42,4.38,1.09,10.45,5.57,5.72
ROE(%),4.96,5.79,3.04,2.58,0.71,7.06,3.68,3.88
ROA(%),3.59,4.16,2.14,1.72,0.45,4.41,2.31,2.42
부채비율,38.45,38.93,47.71,53.55,62.69,62.13,62.65,60.01
자본유보율,7995.99,8390.58,8559.48,8696.07,10675.74,,,
EPS(원),23558.0,30964.0,17443.0,14430.0,3958.0,40336.0,21882.0,23525.0
PER(배),19.89,16.79,23.93,24.91,96.26,8.04,14.83,13.79
BPS(원),516591.0,632540.0,595712.0,605683.0,595438.0,631833.0,643820.0,657847.0
PBR(배),0.91,0.82,0.7,0.59,0.64,0.51,0.5,0.49
현금DPS(원),8000.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
현금배당수익률,1.71,1.73,2.16,2.5,2.36,2.77,2.77,2.77
현금배당성향(%),31.62,27.07,48.19,58.1,211.8,0.22,0.41,0.38
발행주식수(보통주),10520000.0,10520000.0,10556513.0,10556513.0,10556513.0,,,
