주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2034.0,1870.0,1612.0,1921.0,2488.0,2786.0,3513.0,4219.0
영업이익,-159.0,-92.0,152.0,364.0,355.0,442.0,637.0,808.0
영업이익(발표기준),-159.0,-92.0,156.0,364.0,355.0,,,
세전계속사업이익,-401.0,-587.0,131.0,594.0,333.0,417.0,664.0,843.0
당기순이익,-303.0,-687.0,137.0,614.0,282.0,329.0,527.0,662.0
당기순이익(지배),-297.0,-682.0,139.0,609.0,295.0,345.0,504.0,636.0
당기순이익(비지배),-6.0,-5.0,-2.0,6.0,-13.0,,,
자산총계,2901.0,2320.0,2614.0,3109.0,3161.0,3640.0,4241.0,4887.0
부채총계,1581.0,1706.0,1634.0,1517.0,1072.0,1164.0,1214.0,1155.0
자본총계,1320.0,614.0,980.0,1592.0,2089.0,2476.0,3027.0,3733.0
자본총계(지배),1197.0,495.0,861.0,1472.0,1765.0,2146.0,2672.0,3317.0
자본총계(비지배),123.0,119.0,119.0,120.0,325.0,,,
자본금,424.0,424.0,462.0,462.0,462.0,462.0,462.0,462.0
영업활동현금흐름,150.0,79.0,346.0,349.0,519.0,485.0,642.0,836.0
투자활동현금흐름,-236.0,-137.0,-409.0,-133.0,-316.0,-682.0,-540.0,-583.0
재무활동현금흐름,21.0,70.0,117.0,-68.0,-42.0,158.0,14.0,-4.0
CAPEX,268.0,198.0,363.0,98.0,296.0,728.0,390.0,416.0
FCF,-118.0,-120.0,-16.0,251.0,223.0,-256.0,208.0,467.0
이자발생부채,1236.0,1310.0,1215.0,1024.0,744.0,,,
영업이익률,-7.82,-4.93,9.44,18.97,14.26,15.86,18.14,19.16
순이익률,-14.89,-36.73,8.51,31.99,11.34,11.8,14.99,15.69
ROE(%),-22.2,-80.58,20.56,52.17,18.22,17.64,20.93,21.22
ROA(%),-9.9,-26.31,5.56,21.47,9.0,9.66,13.36,14.5
부채비율,119.82,277.99,166.74,95.28,51.31,47.03,40.12,30.93
자본유보율,169.96,10.27,75.85,207.43,271.38,,,
EPS(원),-342.0,-784.0,157.0,659.0,319.0,373.0,545.0,686.0
PER(배),-9.5,-3.98,34.06,11.14,31.8,31.12,21.3,16.9
BPS(원),1382.0,571.0,935.0,1595.0,1912.0,2320.0,2889.0,3585.0
PBR(배),2.35,5.47,5.73,4.6,5.31,5.0,4.02,3.24
현금DPS(원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
현금배당수익률,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),86918416.0,86918416.0,92399753.0,92399753.0,92399753.0,,,
