주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,10789.0,8480.0,12174.0,14605.0,19280.0,,,
영업이익,-2070.0,-1149.0,220.0,132.0,585.0,,,
영업이익(발표기준),-2070.0,-1149.0,220.0,132.0,585.0,,,
세전계속사업이익,-3926.0,-1683.0,479.0,330.0,713.0,,,
당기순이익,-3873.0,-1695.0,581.0,313.0,707.0,,,
당기순이익(지배),-3873.0,-1698.0,577.0,313.0,707.0,,,
당기순이익(비지배),0.0,3.0,4.0,0.0,0.0,,,
자산총계,59681.0,71498.0,89232.0,103631.0,116512.0,,,
부채총계,50700.0,62302.0,79335.0,93303.0,105517.0,,,
자본총계,8981.0,9196.0,9897.0,10327.0,10994.0,,,
자본총계(지배),8964.0,9176.0,9897.0,10327.0,10994.0,,,
자본총계(비지배),17.0,20.0,1.0,0.0,0.0,,,
자본금,6885.0,10456.0,10624.0,10624.0,10624.0,,,
영업활동현금흐름,2953.0,-4253.0,-10008.0,-9905.0,-2663.0,,,
투자활동현금흐름,286.0,883.0,960.0,-206.0,198.0,,,
재무활동현금흐름,-8535.0,7995.0,11550.0,9504.0,904.0,,,
CAPEX,48.0,28.0,84.0,49.0,27.0,,,
FCF,,,,,,,,
이자발생부채,10353.0,8832.0,14018.0,16332.0,19929.0,,,
영업이익률,-19.19,-13.55,1.81,0.9,3.03,,,
순이익률,-35.9,-19.99,4.78,2.14,3.67,,,
ROE(%),-35.1,-18.72,6.05,3.1,6.63,,,
ROA(%),-3.77,-2.59,0.72,0.33,0.64,,,
부채비율,564.53,677.5,801.61,903.47,959.75,,,
자본유보율,38.63,-6.67,-1.54,2.51,8.79,,,
EPS(원),-2812.0,-956.0,273.0,147.0,333.0,,,
PER(배),-0.9,-3.87,13.47,21.27,11.6,,,
BPS(원),6859.0,4540.0,4816.0,5026.0,5351.0,,,
PBR(배),0.37,0.81,0.76,0.62,0.72,,,
현금DPS(원),0.0,0.0,0.0,0.0,,,,
현금배당수익률,0.0,0.0,0.0,0.0,,,,
현금배당성향(%),0.0,0.0,0.0,0.0,,,,
발행주식수(보통주),124785824.0,196214395.0,199577435.0,199577435.0,199577436.0,,,
